config_hash,task_pool_id,wireless_index,wireless_seed,resource_scenario,workload_capacity_fraction,memory_available_gb_config,algorithm_seed,algorithm,strategy_bits,strategy_feasible_estimated,quantized_oracle_objective,quantized_oracle_gap_percent,runtime_seconds,updates,changes,swaps,full_single_flip_pass,signaling_payload_bytes,signaling_header_bytes,signaling_total_bytes,n_nodes,k_offload,offload_rate,decision_objective,public_objective_J,barrier_penalty,estimated_workload,true_workload,workload_capacity,workload_limit,workload_utilization,estimated_memory_gb,true_memory_gb,memory_available_gb,memory_utilization,estimated_workload_violation,estimated_memory_violation,true_workload_violation,true_memory_violation,total_end_to_end_delay_seconds,mean_end_to_end_delay_seconds,total_device_energy_j,mean_tx_time_ms_offloaded,mean_tx_energy_mj_offloaded,queue_delay_ms_per_offloaded_task,raw_strategy_quantized_feasible,raw_strategy_quantized_objective,quantized_projected_strategy_bits,quantized_projection_change_rate,projected_strategy_quantized_objective
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,wa_mcbr_swap,1000100000000000000000000000000000000000100000000000000000001000001000001110000000000001000000000000,1,247.8898700150172,0.637253137190311,0.0420079580508172,118,1,6,True,4484,9440,13924,100,9,0.09,248.6388227334468,248.6388227334468,0.0,7.92079207920792,7.92079207920792,18.947368421052634,18.0,0.4180418041804179,1.99875,1.99875,2.0,0.999375,0,0,0,0,4149.413843471841,41.49413843471841,7571.1227544906205,357.50959811037563,35.86161006895946,199.58412098298663,0,inf,1000100000000000000000000000000000000000000000000000000000001000001000001110000000000000000000000000,0.02,249.4695559884649
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,capacity_greedy,1000100000000000000000000000000000000000000000000000000000001000101000001110000000000000000000000000,1,247.8898700150172,0.10309711086983045,0.0078186249593272,0,0,0,,0,0,0,100,8,0.08,247.36529357846143,247.36529357846143,0.0,7.425742574257425,7.425742574257425,18.947368421052634,18.0,0.3919141914191418,1.885,1.885,2.0,0.9425,0,0,0,0,4109.741796399698,41.097417963996975,7391.189978125925,486.5983627166458,48.74726574075271,181.1261872455902,0,inf,0000100000000000000000000000000000000000000000000000000000001000101000001110000000000000000000000000,0.01,248.14543730914167
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,lagrangian_relaxation,1000100000000000000000000000000000000000000000000000000000001000101000001110000000000000000000000000,1,247.8898700150172,0.10309711086983045,0.0104704999830573,300,0,0,True,0,0,0,100,8,0.08,247.36529357846143,247.36529357846143,0.0,7.425742574257425,7.425742574257425,18.947368421052634,18.0,0.3919141914191418,1.885,1.885,2.0,0.9425,0,0,0,0,4109.741796399698,41.097417963996975,7391.189978125925,486.5983627166458,48.74726574075271,181.1261872455902,0,inf,0000100000000000000000000000000000000000000000000000000000001000101000001110000000000000000000000000,0.01,248.14543730914167
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,legacy_count_br,0100100000000001001100100000000000000000000000000000000000000000000000000110000000000000000001000000,1,247.8898700150172,1.7647846780852234,0.0016307499026879,118,1,0,True,0,0,0,100,9,0.09,251.97918975969523,251.97918975969523,0.0,7.92079207920792,7.92079207920792,18.947368421052634,18.0,0.4180418041804179,1.99875,1.99875,2.0,0.999375,0,0,0,0,4222.673709105167,42.226737091051675,7902.288841332538,319.7168907022332,32.093481393072956,199.58412098298663,0,inf,0000100000000001001100100000000000000000000000000000000000000000000000000110000000000000000001000000,0.01,252.2645924595676
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,random_feasible,1100100000000001000000000000000000000000000000000000000000001000100100000000000000000000000001000000,1,247.8898700150172,1.883109489694189,0.0005057910457253,0,0,0,,0,0,0,100,8,0.08,252.31516925787992,252.31516925787992,0.0,7.673267326732672,7.673267326732672,18.947368421052634,18.0,0.4049779977997799,1.93375,1.93375,2.0,0.966875,0,0,0,0,4220.33216686832,42.2033216686832,7891.521695140247,401.3683279182451,40.211892530837126,190.15253062167776,0,inf,1000100000000001000000000000000000000000000000000000000000001000100100000000000000000000000001000000,0.01,252.5579076812606
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,247.8898700150172,5.5226661679048945,0.0,0,0,0,,0,0,0,100,0,0.0,261.58,261.58,0.0,0.0,0.0,18.947368421052634,18.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,4431.6,44.316,8863.2,0.0,0.0,0.0,1,261.58,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,261.58
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0,247.8898700150172,0.637253137190311,0.0,0,0,0,,0,0,0,100,100,1.0,inf,inf,0.0,99.99999999999996,99.99999999999996,18.947368421052634,18.0,5.277777777777776,27.007499999999993,27.007499999999993,2.0,13.503749999999997,1,1,1,1,inf,inf,100.97040326814634,8782.480353352452,1009.7040326814634,inf,0,inf,1000100000000000000000000000000000000000000000000000000000001000001000001110000000000000000000000000,0.93,249.4695559884649
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,5,20281214,highly_constrained,0.3,2.0,20262734,qdp_oracle,1000000000000000000000000000000000000000000000000000000000001000101000001110000000000000000000000000,1,247.8898700150172,2.2930916401450544e-14,0.3757567909779027,0,0,0,,0,0,0,100,7,0.07,247.8412093242249,247.8412093242249,0.0,6.683168316831682,6.683168316831682,18.947368421052634,18.0,0.3527227722772276,1.69,1.69,2.0,0.845,0,0,0,0,4127.298125009271,41.272981250092705,7473.941066075198,486.35601744030066,48.7237250284148,156.23326959847032,1,247.88987001501727,1000000000000000000000000000000000000000000000000000000000001000101000001110000000000000000000000000,0.0,247.88987001501727
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,wa_mcbr,1000101010000100000000100000000000000000100001000000000000011000100100000110000000000001000000000100,1,243.9078133291939,3.4957932313604335e-14,0.0391362499212846,815,69,0,True,30970,65200,96170,100,16,0.16,243.85721825296457,243.85721825296457,0.0,15.346534653465344,15.346534653465344,63.15789473684211,60.0,0.2429867986798679,3.91625,3.91625,13.0,0.30125,0,0,0,0,3951.3456425937297,39.51345642593729,6643.176487020648,733.8574305004516,73.53043879048509,100.2452316076294,1,243.907813329194,1000101010000100000000100000000000000000100001000000000000011000100100000110000000000001000000000100,0.0,243.907813329194
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,wa_mcbr_swap,1000101010000100000000100000000000000000100001000000000000011000100100000110000000000001000000000100,1,243.9078133291939,3.4957932313604335e-14,0.0528917498886585,815,69,0,True,30970,65200,96170,100,16,0.16,243.85721825296457,243.85721825296457,0.0,15.346534653465344,15.346534653465344,63.15789473684211,60.0,0.2429867986798679,3.91625,3.91625,13.0,0.30125,0,0,0,0,3951.3456425937297,39.51345642593729,6643.176487020648,733.8574305004516,73.53043879048509,100.2452316076294,1,243.907813329194,1000101010000100000000100000000000000000100001000000000000011000100100000110000000000001000000000100,0.0,243.907813329194
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,capacity_greedy,1000100000000100000000100100000000000000000001000000000000011000100100000110000000000001000000000100,1,243.9078133291939,0.21203454816376033,0.0145536659983918,0,0,0,,0,0,0,100,14,0.14,244.3834339664313,244.3834339664313,0.0,14.356435643564351,14.356435643564351,63.15789473684211,60.0,0.2273102310231022,3.64,3.64,13.0,0.2799999999999999,0,0,0,0,3954.1138527447456,39.54113852744746,6657.562338358106,828.8729384070657,83.02416843620496,93.54511478910835,1,244.42498215912258,1000100000000100000000100100000000000000000001000000000000011000100100000110000000000001000000000100,0.0,244.42498215912258
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,lagrangian_relaxation,1000101000000000000000000100000000000010000001100000000000001000101000000110000000000000000000000000,1,243.9078133291939,1.3068191709747359,0.0412335000000894,300,0,0,False,0,0,0,100,12,0.12,247.06575542906964,247.06575542906964,0.0,11.386138613861384,11.386138613861384,63.15789473684211,60.0,0.1802805280528052,2.99,2.99,13.0,0.2299999999999999,0,0,0,0,3952.95693846794,39.5295693846794,6643.407478376413,1171.4291534891984,117.28986470108336,74.9823855057876,1,247.0952473932851,1000101000000000000000000100000000000010000001100000000000001000101000000110000000000000000000000000,0.0,247.0952473932851
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,legacy_count_br,1000101010011100001101110000100000000010100001000000000000011000000110000111000000000011000000010100,1,243.9078133291939,3.0474717240171856,0.0036575419362634,447,58,0,False,0,0,0,100,27,0.27,251.17453053999287,251.17453053999287,0.0,25.247524752475247,25.247524752475247,63.15789473684211,60.0,0.3997524752475247,6.386250000000001,6.386250000000001,13.0,0.4912500000000001,0,0,0,0,3871.084359079107,38.71084359079107,6208.890934117614,920.3332686801582,92.25681917087748,186.4948453608247,1,251.34083497306972,1000101010011100001101110000100000000010100001000000000000011000000110000111000000000011000000010100,0.0,251.34083497306972
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,random_feasible,0000100001001100110000010000100111100111001110111001011101010100111000101101010010000100001111101111,1,243.9078133291939,44.75404432215154,9.987491648644208e-05,0,0,0,,0,0,0,100,47,0.47,471.0402242431819,471.0402242431819,0.0,47.52475247524752,47.52475247524752,63.15789473684211,60.0,0.7524752475247524,12.88625,12.88625,13.0,0.99125,0,0,0,0,3708.088061044794,37.08088061044794,4449.9612387441575,4813.363000953051,543.8561434927025,779.9999999999995,0,inf,0000100001001100100000010000100111100011001110101001010001010100111000101101010010000100001011100101,0.08,353.066424211732
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,243.9078133291939,7.245436884366854,0.0,0,0,0,,0,0,0,100,0,0.0,261.58,261.58,0.0,0.0,0.0,63.15789473684211,60.0,0.0,0.0,0.0,13.0,0.0,0,0,0,0,4431.6,44.316,8863.2,0.0,0.0,0.0,1,261.58,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,261.58
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0,243.9078133291939,19.29100656972868,0.0,0,0,0,,0,0,0,100,100,1.0,inf,inf,0.0,99.99999999999996,99.99999999999996,63.15789473684211,60.0,1.5833333333333328,27.007499999999993,27.007499999999993,13.0,2.0774999999999997,1,1,1,1,inf,inf,103.06875298579952,8908.536967394783,1030.687529857995,inf,0,inf,1100101010011101001111111010100001000010101011000000100010111010001111011111010000001001000000010100,0.56,290.9600856226103
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,abundant,1.0,13.0,20262735,qdp_oracle,1000101010000100000000100000000000000000100001000000000000011000100100000110000000000001000000000100,1,243.9078133291939,3.4957932313604335e-14,12.216201875009574,0,0,0,,0,0,0,100,16,0.16,243.85721825296457,243.85721825296457,0.0,15.346534653465344,15.346534653465344,63.15789473684211,60.0,0.2429867986798679,3.91625,3.91625,13.0,0.30125,0,0,0,0,3951.3456425937297,39.51345642593729,6643.176487020648,733.8574305004516,73.53043879048509,100.2452316076294,1,243.907813329194,1000101010000100000000100000000000000000100001000000000000011000100100000110000000000001000000000100,0.0,243.907813329194
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,wa_mcbr,1000101000000100000000000000000000000000000001000000000000011000100100000110000000000001000000000100,1,244.9991140932609,2.3201479348684545e-14,0.0393718749983236,815,35,0,True,30970,65200,96170,100,13,0.13,244.92546032847147,244.92546032847147,0.0,12.62376237623762,12.62376237623762,37.89473684210527,36.0,0.3331270627062705,3.2337499999999997,3.2337499999999997,5.0,0.6467499999999999,0,0,0,0,4005.178271725628,40.05178271725628,6898.450915681871,653.4445856184352,65.45505245173347,144.88400866068662,1,244.99911409326097,1000101000000100000000000000000000000000000001000000000000011000100100000110000000000001000000000100,0.0,244.99911409326097
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,wa_mcbr_swap,1000101000000100000000000000000000000000000001000000000000011000100100000110000000000001000000000100,1,244.9991140932609,2.3201479348684545e-14,0.0510287500219419,815,35,0,True,30970,65200,96170,100,13,0.13,244.92546032847147,244.92546032847147,0.0,12.62376237623762,12.62376237623762,37.89473684210527,36.0,0.3331270627062705,3.2337499999999997,3.2337499999999997,5.0,0.6467499999999999,0,0,0,0,4005.178271725628,40.05178271725628,6898.450915681871,653.4445856184352,65.45505245173347,144.88400866068662,1,244.99911409326097,1000101000000100000000000000000000000000000001000000000000011000100100000110000000000001000000000100,0.0,244.99911409326097
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,capacity_greedy,1000100000000100000000000100000000000000000001000000000000001000100100000110000000000001000000000100,1,244.9991140932609,0.16363014032504364,0.0124086249852553,0,0,0,,0,0,0,100,12,0.12,245.32477757726625,245.32477757726625,0.0,12.376237623762371,12.376237623762371,37.89473684210527,36.0,0.3265951595159514,3.1524999999999994,3.1524999999999994,5.0,0.6304999999999998,0,0,0,0,3995.298448953441,39.95298448953441,6851.721613376899,766.9563767782844,76.80111474158723,141.24770267510715,1,245.40000648744683,1000100000000100000000000100000000000000000001000000000000001000100100000110000000000001000000000100,0.0,245.40000648744683
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,lagrangian_relaxation,1000101010010100001100100000000000000000100001000000000000011000000100000111000000000001000000010100,1,244.9991140932609,0.5182133534874234,0.0097230840474367,300,0,0,False,0,0,0,100,20,0.2,247.0845728080372,247.0845728080372,0.0,18.81188118811881,18.81188118811881,37.89473684210527,36.0,0.4964246424642463,4.76125,4.76125,5.0,0.95225,0,0,0,0,3947.8061354479178,39.47806135447917,6603.731400962201,663.8567450883544,66.5700481100402,266.4500273074822,0,inf,1000101010010100001100100000000000000000100001000000000000011000000100000110000000000001000000010000,0.02,246.26873221841808
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,legacy_count_br,1000100000011100001101110000000000000010100000000000000000001000000110000111000000000001000000010100,1,244.9991140932609,1.1485763517825291,0.0036112919915467,458,13,0,False,0,0,0,100,21,0.21,249.53532449854595,249.53532449854595,0.0,19.554455445544555,19.554455445544555,37.89473684210527,36.0,0.5160203520352035,4.923750000000001,4.923750000000001,5.0,0.9847500000000002,0,0,0,0,4015.256198942541,40.15256198942541,6909.607688648018,573.2683508652184,57.508983238950336,286.55064639863616,0,inf,1000100000011100001100100000000000000010100000000000000000001000000100000111000000000001000000010100,0.03,247.8131159798128
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,random_feasible,0000100000001100000000010000100001000010001010000000000000010000111000001101010010000100000000000100,1,244.9991140932609,3.3736165830113904,0.000399291049689,0,0,0,,0,0,0,100,20,0.2,258.2296863773391,258.2296863773391,0.0,18.564356435643564,18.564356435643564,37.89473684210527,36.0,0.4898927392739273,4.891250000000001,4.891250000000001,5.0,0.9782500000000004,0,0,0,0,3997.903509785367,39.97903509785367,6791.907400288035,1095.0824848203067,115.37001440175224,260.0930044480388,0,inf,0000100000001100000000010000100001000010001010000000000000010000101000001101010000000000000000000100,0.03,253.26444483454216
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,244.9991140932609,6.767733005119121,0.0,0,0,0,,0,0,0,100,0,0.0,261.58,261.58,0.0,0.0,0.0,37.89473684210527,36.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,4431.6,44.316,8863.2,0.0,0.0,0.0,1,261.58,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,261.58
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0,244.9991140932609,0.5182133534874234,0.0,0,0,0,,0,0,0,100,100,1.0,inf,inf,0.0,99.99999999999996,99.99999999999996,37.89473684210527,36.0,2.638888888888888,27.007499999999993,27.007499999999993,5.0,5.401499999999999,1,1,1,1,inf,inf,103.06875298579952,8908.536967394783,1030.687529857995,inf,0,inf,1000101010010100001100100000000000000000100001000000000000011000000100000110000000000001000000010000,0.82,246.26873221841808
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,moderate,0.6,5.0,20262735,qdp_oracle,1000101000000100000000000000000000000000000001000000000000011000100100000110000000000001000000000100,1,244.9991140932609,2.3201479348684545e-14,2.138075708062388,0,0,0,,0,0,0,100,13,0.13,244.92546032847147,244.92546032847147,0.0,12.62376237623762,12.62376237623762,37.89473684210527,36.0,0.3331270627062705,3.2337499999999997,3.2337499999999997,5.0,0.6467499999999999,0,0,0,0,4005.178271725628,40.05178271725628,6898.450915681871,653.4445856184352,65.45505245173347,144.88400866068662,1,244.99911409326097,1000101000000100000000000000000000000000000001000000000000011000100100000110000000000001000000000100,0.0,244.99911409326097
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,highly_constrained,0.3,2.0,20262735,wa_mcbr,1000100000010100001000000000000000000000100000000000000000001000000000000100000000000001000000000000,1,248.11565005224008,1.5557567760713622,0.0055188330588862,104,1,0,True,3952,8320,12272,100,9,0.09,251.63830641675145,251.63830641675145,0.0,7.92079207920792,7.92079207920792,18.947368421052634,18.0,0.4180418041804179,1.99875,1.99875,2.0,0.999375,0,0,0,0,4220.053642455016,42.200536424550165,7891.4666713289635,295.2650406855138,29.630147662660384,199.58412098298663,0,inf,1000100000000100001000000000000000000000100000000000000000001000000000000100000000000001000000000000,0.01,251.97572609042132
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,highly_constrained,0.3,2.0,20262735,wa_mcbr_swap,1000101000000100000000000000000000000000100000000000000000001000000100000110000000000000000000000000,1,248.11565005224008,0.9818270094856022,0.0259297911543399,104,1,3,True,3952,8320,12272,100,9,0.09,249.99607562122995,249.99607562122995,0.0,7.673267326732672,7.673267326732672,18.947368421052634,18.0,0.4049779977997799,1.96625,1.96625,2.0,0.983125,0,0,0,0,4196.372516239539,41.96372516239539,7787.026826222733,251.23816266048073,25.20291363694787,190.15253062167776,0,inf,1000101000000100000000000000000000000000100000000000000000001000000000000110000000000000000000000000,0.01,250.55171651921376
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,highly_constrained,0.3,2.0,20262735,capacity_greedy,1000000000000000000000000100000000000000000001000000000000001000100000000110000000000000000000000000,1,248.11565005224008,1.1455024874255168e-14,0.0072677499847486,0,0,0,,0,0,0,100,7,0.07,247.5712481998372,247.5712481998372,0.0,7.425742574257425,7.425742574257425,18.947368421052634,18.0,0.3919141914191418,1.90125,1.90125,2.0,0.950625,0,0,0,0,4089.0285991660894,40.890285991660896,7294.096601392287,708.6736936243351,70.94305604093903,181.1261872455902,0,inf,1000000000000000000000000000000000000000000001000000000000001000100000000110000000000000000000000000,0.01,248.1156500522401
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,highly_constrained,0.3,2.0,20262735,lagrangian_relaxation,1000001000000000000000000000000000000000000001000000000000001000101000000110000000000000000000000000,1,248.11565005224008,0.172421065619322,0.0102292079245671,300,0,0,True,0,0,0,100,8,0.08,247.50074748911172,247.50074748911172,0.0,7.673267326732672,7.673267326732672,18.947368421052634,18.0,0.4049779977997799,1.9825,1.9825,2.0,0.99125,0,0,0,0,4077.956092555226,40.77956092555226,7240.164418217802,704.3590387815701,70.55227722529949,190.15253062167776,0,inf,0000001000000000000000000000000000000000000001000000000000001000100000000110000000000000000000000000,0.02,248.54345370002846
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,highly_constrained,0.3,2.0,20262735,legacy_count_br,1000100000010100001000000000000000000000100000000000000000001000000000000100000000000001000000000000,1,248.11565005224008,1.5557567760713622,0.0018785001011565,104,1,0,True,0,0,0,100,9,0.09,251.63830641675145,251.63830641675145,0.0,7.92079207920792,7.92079207920792,18.947368421052634,18.0,0.4180418041804179,1.99875,1.99875,2.0,0.999375,0,0,0,0,4220.053642455016,42.200536424550165,7891.4666713289635,295.2650406855138,29.630147662660384,199.58412098298663,0,inf,1000100000000100001000000000000000000000100000000000000000001000000000000100000000000001000000000000,0.01,251.97572609042132
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,highly_constrained,0.3,2.0,20262735,random_feasible,0000100000001100000000000000000000000010000000000000000000010000100000000101000000000000000000000000,1,248.11565005224008,1.666857714960391,0.000537791987881,0,0,0,,0,0,0,100,8,0.08,252.0455142434409,252.0455142434409,0.0,7.178217821782177,7.178217821782177,18.947368421052634,18.0,0.3788503850385037,1.8525,1.8525,2.0,0.92625,0,0,0,0,4207.141942124485,42.07141942124485,7830.376925018794,470.2632437540887,47.115627349310415,172.47952180650864,0,inf,0000100000000100000000000000000000000010000000000000000000010000100000000101000000000000000000000000,0.01,252.25138490715997
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,highly_constrained,0.3,2.0,20262735,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,248.11565005224008,5.426642755072087,0.0,0,0,0,,0,0,0,100,0,0.0,261.58,261.58,0.0,0.0,0.0,18.947368421052634,18.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,4431.6,44.316,8863.2,0.0,0.0,0.0,1,261.58,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,261.58
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,highly_constrained,0.3,2.0,20262735,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0,248.11565005224008,0.4541708050220194,0.0,0,0,0,,0,0,0,100,100,1.0,inf,inf,0.0,99.99999999999996,99.99999999999996,18.947368421052634,18.0,5.277777777777776,27.007499999999993,27.007499999999993,2.0,13.503749999999997,1,1,1,1,inf,inf,103.06875298579952,8908.536967394783,1030.687529857995,inf,0,inf,1000101000000000000000000000000000000000000001000000000000001000000000000110000000000000000000000000,0.93,249.24251889746796
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,6,20281311,highly_constrained,0.3,2.0,20262735,qdp_oracle,1000000000000000000000000000000000000000000001000000000000001000100000000110000000000000000000000000,1,248.11565005224008,1.1455024874255168e-14,0.4016503749880939,0,0,0,,0,0,0,100,6,0.06,248.0780355971498,248.0780355971498,0.0,6.188118811881187,6.188118811881187,18.947368421052634,18.0,0.3265951595159515,1.57625,1.57625,2.0,0.788125,0,0,0,0,4133.976326244293,41.33976326244293,7506.313225873395,521.4733380404109,52.20431223259706,141.24770267510718,1,248.1156500522401,1000000000000000000000000000000000000000000001000000000000001000100000000110000000000000000000000000,0.0,248.1156500522401
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,7,20281408,abundant,1.0,13.0,20262736,wa_mcbr,1000100000011001001000100000000000000000001001000000000000001000100000001110000000000001000000000000,1,244.6784901591909,0.053626925995312005,0.0304482079809531,623,60,0,True,23674,49840,73514,100,15,0.15,244.75935526304977,244.75935526304977,0.0,14.6039603960396,14.6039603960396,63.15789473684211,60.0,0.2312293729372936,3.705,3.705,13.0,0.285,0,0,0,0,3945.7635262844583,39.45763526284458,6614.476726634521,849.0405592017925,85.11510896806455,95.19452642876304,1,244.809703712035,1000100000011001001000100000000000000000001001000000000000001000100000001110000000000001000000000000,0.0,244.809703712035
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,7,20281408,abundant,1.0,13.0,20262736,wa_mcbr_swap,1000100000011001001000100000000000000000001001000000000000001000100000001110000000000001000000000000,1,244.6784901591909,0.053626925995312005,0.0435589579865336,623,60,0,True,23674,49840,73514,100,15,0.15,244.75935526304977,244.75935526304977,0.0,14.6039603960396,14.6039603960396,63.15789473684211,60.0,0.2312293729372936,3.705,3.705,13.0,0.285,0,0,0,0,3945.7635262844583,39.45763526284458,6614.476726634521,849.0405592017925,85.11510896806455,95.19452642876304,1,244.809703712035,1000100000011001001000100000000000000000001001000000000000001000100000001110000000000001000000000000,0.0,244.809703712035
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,7,20281408,abundant,1.0,13.0,20262736,capacity_greedy,1000100000010000000000100000000000000000001001010000000000001000100000001110000000000001000000000000,1,244.6784901591909,3.4847823458342195e-14,0.0132062080083414,0,0,0,,0,0,0,100,13,0.13,244.63866076401217,244.63866076401217,0.0,13.118811881188115,13.118811881188115,63.15789473684211,60.0,0.2077145214521451,3.3474999999999997,3.3474999999999997,13.0,0.2574999999999999,0,0,0,0,3937.245460936312,39.372454609363125,6578.4559803835655,964.108013866098,96.61387565891296,85.54282738870084,1,244.67849015919097,1000100000010000000000100000000000000000001001010000000000001000100000001110000000000001000000000000,0.0,244.67849015919097
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,7,20281408,abundant,1.0,13.0,20262736,lagrangian_relaxation,0000001000000000000000000000000000000010000001010000000000001000100000001110000000000000000000000000,1,244.6784901591909,0.8807910296317784,0.034071333007887,300,0,0,False,0,0,0,100,9,0.09,246.81791439308225,246.81791439308225,0.0,8.168316831683168,8.168316831683168,63.15789473684211,60.0,0.1293316831683168,2.1775,2.1775,13.0,0.1675,0,0,0,0,4035.868257450925,40.358682574509245,7042.4573349586835,950.4484113915744,95.25943985376236,57.13574982231698,1,246.8335963519515,0000001000000000000000000000000000000010000001010000000000001000100000001110000000000000000000000000,0.0,246.8335963519515
