config_hash,n_nodes,wireless_index,wireless_seed,algorithm,updates,changes,runtime_seconds,signaling_total_bytes,full_single_flip_pass,k_offload,offload_rate,decision_objective,public_objective_J,barrier_penalty,estimated_workload,true_workload,workload_capacity,workload_limit,workload_utilization,estimated_memory_gb,true_memory_gb,memory_available_gb,memory_utilization,estimated_workload_violation,estimated_memory_violation,true_workload_violation,true_memory_violation,total_end_to_end_delay_seconds,mean_end_to_end_delay_seconds,total_device_energy_j,mean_tx_time_ms_offloaded,mean_tx_energy_mj_offloaded,queue_delay_ms_per_offloaded_task
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,80,6,21961311,legacy_count_br,314,45,0.0023441669763997197,0,False,23,0.2875,189.18452020057532,189.18452020057532,0.0,21.35922330097088,21.35922330097088,60.0,57.0,0.35598705501618133,5.5900000000000025,5.5900000000000025,13.0,0.4300000000000002,0,0,0,0,3226.395205955709,40.32994007444636,5196.564453339473,711.1658259091272,76.7153625857984,158.1909547738694
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,80,7,21961408,wa_mcbr,633,71,0.03112216596491635,74694,True,15,0.1875,188.0389749850601,188.0389749850601,0.0,14.320388349514563,14.320388349514563,60.0,57.0,0.23867313915857605,3.72125,3.72125,13.0,0.28625,0,0,0,0,3342.1160145379095,41.77645018172387,5760.957723347105,576.026899055829,63.84822314031575,98.3740701381509
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,80,7,21961408,legacy_count_br,537,60,0.0039895420195534825,0,False,24,0.3,191.4376725169749,191.4376725169749,0.0,22.33009708737864,22.33009708737864,60.0,57.0,0.372168284789644,5.7524999999999995,5.7524999999999995,13.0,0.44249999999999995,0,0,0,0,3265.554365329686,40.819429566621075,5365.757518776424,729.9026791149196,73.2299490176881,168.19587628865975
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,80,8,21961505,wa_mcbr,661,55,0.03276600001845509,77998,True,16,0.2,184.38237487431988,184.38237487431988,0.0,15.04854368932039,15.04854368932039,60.0,57.0,0.25080906148867316,4.01375,4.01375,13.0,0.30874999999999997,0,0,0,0,3246.945812193355,40.586822652416934,5329.077802650089,580.4199575490384,67.36266563060342,103.69330453563715
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,80,8,21961505,legacy_count_br,392,46,0.002921333070844412,0,False,27,0.3375,192.4245803727025,192.4245803727025,0.0,25.485436893203886,25.485436893203886,60.0,57.0,0.4247572815533981,6.695,6.695,13.0,0.515,0,0,0,0,3141.948834715288,39.2743604339411,4783.424887608766,815.7280555591781,97.21805958390631,204.59915611814347
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,80,9,21961602,wa_mcbr,636,59,0.03291737497784197,75048,True,16,0.2,185.45777513426611,185.45777513426611,0.0,14.805825242718447,14.805825242718447,60.0,57.0,0.24676375404530745,3.88375,3.88375,13.0,0.29875,0,0,0,0,3311.981086294458,41.39976357868072,5627.62858632515,496.91671187834766,51.78664532180707,101.9011815252417
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,80,9,21961602,legacy_count_br,434,51,0.0032457499764859676,0,False,24,0.3,188.40362100349,188.40362100349,0.0,22.572815533980584,22.572815533980584,60.0,57.0,0.37621359223300976,5.83375,5.83375,13.0,0.44875000000000004,0,0,0,0,3210.3724789510875,40.129655986888594,5120.917244964946,694.7417461785656,71.55187353939557,170.77821011673154
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,0,22160729,wa_mcbr,752,62,0.0381029590498656,88736,True,16,0.16,227.933320563541,227.933320563541,0.0,14.563106796116505,14.563106796116505,60.0,57.0,0.24271844660194175,3.91625,3.91625,13.0,0.30124999999999996,0,0,0,0,4105.728087015841,41.05728087015841,6977.978983616253,607.8772333618523,73.6864760157695,100.12820512820514
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,0,22160729,legacy_count_br,712,66,0.005107875098474324,0,False,26,0.26,232.42486690669259,232.42486690669259,0.0,24.029126213592235,24.029126213592235,60.0,57.0,0.4004854368932039,6.272500000000001,6.272500000000001,13.0,0.48250000000000004,0,0,0,0,3988.7355951583213,39.88735595158321,6388.696758894747,795.1342267370306,88.33688056716184,187.00404858299595
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,1,22160826,wa_mcbr,1116,83,0.05619324999861419,131688,True,17,0.17,229.44542867337822,229.44542867337822,0.0,15.776699029126215,15.776699029126215,60.0,57.0,0.26294498381877024,4.16,4.16,13.0,0.32,0,0,0,0,4189.061813029213,41.89061813029213,7359.3288408874205,470.91894295942956,54.637699259982654,109.18770581778267
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,1,22160826,legacy_count_br,548,59,0.004162291996181011,0,False,25,0.25,232.65565669373711,232.65565669373711,0.0,23.543689320388346,23.543689320388346,60.0,57.0,0.3923948220064724,6.06125,6.06125,13.0,0.46625,0,0,0,0,4096.9337655069485,40.96933765506949,6895.753015181602,655.8992221421114,70.12060726407756,181.4513981358188
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,2,22160923,wa_mcbr,718,71,0.038659707992337644,84724,True,15,0.15,230.81304273848087,230.81304273848087,0.0,14.07766990291262,14.07766990291262,60.0,57.0,0.23462783171521032,3.6887499999999998,3.6887499999999998,13.0,0.28375,0,0,0,0,4196.167810909751,41.96167810909751,7388.155536406685,607.8822495154654,63.70242711238926,96.63847780126848
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,2,22160923,legacy_count_br,462,54,0.004002582980319858,0,False,24,0.24,234.44081641966778,234.44081641966778,0.0,22.572815533980584,22.572815533980584,60.0,57.0,0.37621359223300976,5.882499999999999,5.882499999999999,13.0,0.45249999999999996,0,0,0,0,4102.187355237612,41.02187355237612,6913.912893389224,753.694924783774,79.70389121773005,170.77821011673154
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,3,22161020,wa_mcbr,1076,59,0.06736041698604822,126968,True,14,0.14,231.99242990211334,231.99242990211334,0.0,12.864077669902912,12.864077669902912,60.0,57.0,0.21440129449838186,3.3149999999999995,3.3149999999999995,13.0,0.25499999999999995,0,0,0,0,4236.14172081722,42.3614172081722,7571.652793816312,607.6085709518838,60.91384402224642,88.22863027806385
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,3,22161020,legacy_count_br,428,48,0.003981707966886461,0,False,23,0.23,234.2689116749946,234.2689116749946,0.0,21.35922330097088,21.35922330097088,60.0,57.0,0.35598705501618133,5.508750000000003,5.508750000000003,13.0,0.4237500000000002,0,0,0,0,4170.765606794838,41.707656067948385,7237.546715792869,657.7049928277816,67.24851273341532,158.1909547738694
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,4,22161117,wa_mcbr,629,69,0.035968792042694986,74222,True,15,0.15,228.70388184895478,228.70388184895478,0.0,14.07766990291262,14.07766990291262,60.0,57.0,0.23462783171521032,3.7212499999999995,3.7212499999999995,13.0,0.28624999999999995,0,0,0,0,4096.458667279325,40.964586672793246,6931.2477297029345,733.93934082037,83.18198019562485,96.63847780126848
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,4,22161117,legacy_count_br,577,51,0.004530709004029632,0,False,29,0.29,234.90247510158406,234.90247510158406,0.0,27.184466019417474,27.184466019417474,60.0,57.0,0.45307443365695793,7.085000000000001,7.085000000000001,13.0,0.545,0,0,0,0,4038.0178257244775,40.38017825724477,6601.032120731892,725.2382263694673,76.96968041009275,227.1005917159763
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,5,22161214,wa_mcbr,783,71,0.0418549170717597,92394,True,16,0.16,231.46893955789588,231.46893955789588,0.0,15.04854368932039,15.04854368932039,60.0,57.0,0.25080906148867316,3.9325,3.9325,13.0,0.3025,0,0,0,0,4218.070508776281,42.18070508776281,7485.323494413361,575.7134939819159,57.718400835045585,103.69330453563715
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,5,22161214,legacy_count_br,590,64,0.004444416961632669,0,False,25,0.25,234.994863158864,234.994863158864,0.0,23.78640776699029,23.78640776699029,60.0,57.0,0.3964401294498382,6.12625,6.12625,13.0,0.47125,0,0,0,0,4131.919001235414,41.31919001235414,7046.976771942251,708.5509341350356,71.0708776899972,184.20911528150134
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,6,22161311,wa_mcbr,1036,62,0.0554208749672398,122248,True,15,0.15,229.9672641475677,229.9672641475677,0.0,14.32038834951456,14.32038834951456,60.0,57.0,0.23867313915857602,3.7537499999999997,3.7537499999999997,13.0,0.28874999999999995,0,0,0,0,4198.11373691855,41.9811373691855,7402.480740254674,522.5417244318369,58.716016978236915,98.37407013815088
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,6,22161311,legacy_count_br,398,56,0.0031971660209819674,0,False,25,0.25,234.1575673742107,234.1575673742107,0.0,23.058252427184467,23.058252427184467,60.0,57.0,0.3843042071197411,6.11,6.11,13.0,0.47000000000000003,0,0,0,0,4059.65094373449,40.5965094373449,6716.1507518507,769.9930713244033,86.03007402798472,176.04467805519053
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,7,22161408,wa_mcbr,682,67,0.036728583043441176,80476,True,16,0.16,229.09744816482512,229.09744816482512,0.0,15.04854368932039,15.04854368932039,60.0,57.0,0.25080906148867316,3.965,3.965,13.0,0.305,0,0,0,0,4134.106068818126,41.34106068818126,7103.91941790834,627.9359965971985,69.96361927124423,103.69330453563715
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,7,22161408,legacy_count_br,588,59,0.004985000006854534,0,False,26,0.26,231.8898192687993,231.8898192687993,0.0,23.78640776699029,23.78640776699029,60.0,57.0,0.3964401294498382,6.19125,6.19125,13.0,0.47625,0,0,0,0,4119.772868628504,41.19772868628504,7003.557288846734,576.2858319686089,59.89572487435509,184.20911528150134
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,8,22161505,wa_mcbr,917,69,0.049023082945495844,108206,True,18,0.18,230.16053966578826,230.16053966578826,0.0,16.50485436893204,16.50485436893204,60.0,57.0,0.2750809061488673,4.322500000000001,4.322500000000001,13.0,0.3325000000000001,0,0,0,0,4198.295266425686,41.982952664256864,7395.336266806463,501.537618887305,52.0148225812272,114.86607142857143
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,8,22161505,legacy_count_br,557,57,0.004390040994621813,0,False,26,0.26,233.38239566648588,233.38239566648588,0.0,24.271844660194176,24.271844660194176,60.0,57.0,0.4045307443365696,6.2725,6.2725,13.0,0.4825,0,0,0,0,4098.387989151003,40.983879891510036,6895.79299302013,671.2395492860785,68.96127000496978,189.83695652173913
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,9,22161602,wa_mcbr,1087,70,0.059969833004288375,128266,True,15,0.15,232.50619478477017,232.50619478477017,0.0,13.834951456310677,13.834951456310677,60.0,57.0,0.2305825242718446,3.5912499999999996,3.5912499999999996,13.0,0.27625,0,0,0,0,4266.099917769566,42.66099917769566,7708.390643254305,525.0733823243621,52.70955028701372,94.92113564668769
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,100,9,22161602,legacy_count_br,446,57,0.003665999975055456,0,False,24,0.24,240.60678521076844,240.60678521076844,0.0,22.33009708737864,22.33009708737864,60.0,57.0,0.372168284789644,5.8175,5.8175,13.0,0.4475,0,0,0,0,4160.825905078636,41.608259050786366,7159.044874208976,932.8835019878562,93.53642537395984,168.19587628865975
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,0,22660729,wa_mcbr,932,72,0.05318716703914106,109976,True,18,0.12,356.372739303973,356.372739303973,0.0,16.610593098144765,16.610593098144765,60.0,57.0,0.27684321830241276,4.3062499999999995,4.3062499999999995,13.0,0.33124999999999993,0,0,0,0,6406.730553713073,42.711537024753824,11614.687766243915,602.6575951042154,60.43145799517741,115.70650006646285
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,0,22660729,legacy_count_br,615,69,0.005344416946172714,0,False,29,0.19333333333333333,361.3199404020359,361.3199404020359,0.0,26.662981832163805,26.662981832163805,60.0,57.0,0.44438303053606343,6.825000000000001,6.825000000000001,13.0,0.5250000000000001,0,0,0,0,6323.660727840748,42.15773818560499,11180.0346049962,699.3851825517709,70.15879297251202,219.95026023269568
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,1,22660826,wa_mcbr,1522,70,0.08354150003287941,179596,True,17,0.11333333333333333,356.1269080277282,356.1269080277282,0.0,16.644237239257908,16.644237239257908,60.0,57.0,0.2774039539876318,4.3225,4.3225,13.0,0.33249999999999996,0,0,0,0,6367.496207046909,42.449974713646064,11434.856785611972,689.6844691910798,73.92856541003036,115.97476886238168
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,1,22660826,legacy_count_br,819,59,0.006441124947741628,0,False,30,0.2,361.9682985898374,361.9682985898374,0.0,27.881380371046816,27.881380371046816,60.0,57.0,0.4646896728507803,7.2475000000000005,7.2475000000000005,13.0,0.5575,0,0,0,0,6236.891265846122,41.57927510564082,10766.48438574924,826.0233698625228,82.81285830798743,237.01882500823038
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,2,22660923,wa_mcbr,897,75,0.04784462496172637,105846,True,17,0.11333333333333333,357.41922211793866,357.41922211793866,0.0,16.110737287320966,16.110737287320966,60.0,57.0,0.2685122881220161,4.1925,4.1925,13.0,0.3225,0,0,0,0,6433.680617875824,42.89120411917216,11740.685774926513,587.0906341706603,63.86911332429361,111.76924087783084
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,2,22660923,legacy_count_br,694,67,0.005934250075370073,0,False,27,0.18,361.54622670627896,361.54622670627896,0.0,25.67288282226281,25.67288282226281,60.0,57.0,0.42788138037104684,6.581250000000001,6.581250000000001,13.0,0.5062500000000001,0,0,0,0,6371.200410300044,42.47466940200029,11406.626742686136,674.5243587135955,67.65713652360319,206.97231906582098
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,3,22661020,wa_mcbr,1192,77,0.06459470803383738,140656,True,15,0.1,357.01169137810984,357.01169137810984,0.0,13.697971738921465,13.697971738921465,60.0,57.0,0.2282995289820244,3.62375,3.62375,13.0,0.27875,0,0,0,0,6407.700763736647,42.718005091577645,11621.891322066384,726.0910253927601,72.75480442545714,93.95989038365721
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,3,22661020,legacy_count_br,718,67,0.006083041080273688,0,False,29,0.19333333333333333,364.16944166619635,364.16944166619635,0.0,27.424781313082764,27.424781313082764,60.0,57.0,0.4570796885513794,7.036250000000001,7.036250000000001,13.0,0.54125,0,0,0,0,6273.0521597314255,41.82034773154284,10928.543937795972,874.7741535794735,87.72199296451997,230.47273371104816
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,4,22661117,wa_mcbr,932,64,0.054936832981184125,109976,True,18,0.12,355.869460114957,355.869460114957,0.0,16.629818321637988,16.629818321637988,60.0,57.0,0.2771636386939665,4.30625,4.30625,13.0,0.33125000000000004,0,0,0,0,6396.302279596979,42.64201519731319,11567.884207430383,600.9335653872248,60.233746132408754,115.85974555609735
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,4,22661117,legacy_count_br,921,63,0.008412374998442829,0,False,31,0.20666666666666667,362.7667250602281,362.7667250602281,0.0,29.04690954532347,29.04690954532347,60.0,57.0,0.4841151590887245,7.4750000000000005,7.4750000000000005,13.0,0.5750000000000001,0,0,0,0,6207.541551311952,41.383610342079685,10622.671734806041,859.6393143770667,86.18499374328998,254.60427633111294
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,5,22661214,wa_mcbr,867,75,0.04732787504326552,102306,True,18,0.12,353.4206587715455,353.4206587715455,0.0,16.810054791886955,16.810054791886955,60.0,57.0,0.2801675798647826,4.4037500000000005,4.4037500000000005,13.0,0.33875000000000005,0,0,0,0,6331.351285388653,42.20900856925769,11276.396039531128,591.101686870561,66.4466406181838,117.30305694350163
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,5,22661214,legacy_count_br,999,78,0.007635499932803214,0,False,29,0.19333333333333333,358.3621755365458,358.3621755365458,0.0,26.571662020570994,26.571662020570994,60.0,57.0,0.44286103367618324,6.955000000000001,6.955000000000001,13.0,0.535,0,0,0,0,6204.18844940877,41.3612563293918,10633.139299027554,773.9840696553341,80.66548370881652,218.7210823712097
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,6,22661311,wa_mcbr,976,67,0.051725000026635826,115168,True,20,0.13333333333333333,355.67213902356013,355.67213902356013,0.0,17.58627319042584,17.58627319042584,60.0,57.0,0.293104553173764,4.5825000000000005,4.5825000000000005,13.0,0.35250000000000004,0,0,0,0,6415.705257333504,42.77136838222336,11657.843856619907,491.6037773113736,52.1928309953348,123.65908936382385
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,6,22661311,legacy_count_br,496,65,0.004088458023034036,0,False,30,0.2,361.5809770531751,361.5809770531751,0.0,27.109968278381245,27.109968278381245,60.0,57.0,0.45183280463968745,7.020000000000001,7.020000000000001,13.0,0.5400000000000001,0,0,0,0,6273.51713234509,41.823447548967266,10942.740831929894,751.1725112433686,78.02773099641989,226.0652335929624
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,7,22661408,wa_mcbr,1479,72,0.07658629200886935,174522,True,17,0.11333333333333333,355.952714786986,355.952714786986,0.0,15.839181005479189,15.839181005479189,60.0,57.0,0.2639863500913198,4.16,4.16,13.0,0.32,0,0,0,0,6352.187168482391,42.347914456549276,11362.909027529773,736.636414832248,77.00161939826405,109.66761354360531
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,7,22661408,legacy_count_br,673,75,0.005139457993209362,0,False,30,0.2,362.99928484749904,362.99928484749904,0.0,28.794578486974913,28.794578486974913,60.0,57.0,0.47990964144958187,7.280000000000001,7.280000000000001,13.0,0.56,0,0,0,0,6277.628544670562,41.85085696447042,10953.557672664,783.5991186278236,78.58908879993949,250.68570372423991
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,8,22661505,wa_mcbr,1246,73,0.06507429096382111,147028,True,18,0.12,357.0878065884424,357.0878065884424,0.0,17.12006152071518,17.12006152071518,60.0,57.0,0.2853343586785863,4.4037500000000005,4.4037500000000005,13.0,0.33875000000000005,0,0,0,0,6457.344340751935,43.04896227167957,11852.162007614545,477.0938848317191,53.4448674746678,119.81393472022957
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,8,22661505,legacy_count_br,766,52,0.006055625039152801,0,False,29,0.19333333333333333,361.7688506884704,361.7688506884704,0.0,26.619725079304047,26.619725079304047,60.0,57.0,0.44366208465506746,6.87375,6.87375,13.0,0.52875,0,0,0,0,6308.090683555692,42.05393789037128,11108.228536960884,714.7943221821649,76.84610209944958,219.3671797382327
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,9,22661602,wa_mcbr,971,69,0.05225512501783669,114578,True,20,0.13333333333333333,355.45743788095086,355.45743788095086,0.0,17.59588580217245,17.59588580217245,60.0,57.0,0.2932647633695408,4.680000000000001,4.680000000000001,13.0,0.36000000000000004,0,0,0,0,6427.06283973343,42.84708559822287,11711.755906899958,459.4027261360935,47.79534499790101,123.73926053544307
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,9,22661602,legacy_count_br,733,60,0.006140290992334485,0,False,29,0.19333333333333333,359.1543139829635,359.1543139829635,0.0,26.124675574353557,26.124675574353557,60.0,57.0,0.4354112595725593,6.825000000000001,6.825000000000001,13.0,0.5250000000000001,0,0,0,0,6303.696724314084,42.024644828760565,11097.145888003875,652.6040994080539,67.09958634059767,212.80018728451643
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,0,23160729,wa_mcbr,1400,58,0.07685508311260492,165200,True,21,0.105,489.2620262254642,489.2620262254642,0.0,19.129097375756995,19.129097375756995,60.0,57.0,0.31881828959594993,4.875000000000001,4.875000000000001,13.0,0.37500000000000006,0,0,0,0,8476.692082698688,42.38346041349344,15553.185001324755,562.6137189882561,56.42863451211786,137.00926666353075
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,0,23160729,legacy_count_br,1422,70,0.011080582975409925,0,False,33,0.165,495.41922240342626,495.41922240342626,0.0,30.395078342785734,30.395078342785734,60.0,57.0,0.5065846390464289,7.67,7.67,13.0,0.59,0,0,0,0,8329.15400573877,41.64577002869385,14805.649710334126,740.1155414880079,74.23364648870171,276.6725112020261
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,1,23160826,wa_mcbr,2547,76,0.14521920902188867,300546,True,22,0.11,486.1101380535436,486.1101380535436,0.0,19.60492165721427,19.60492165721427,60.0,57.0,0.3267486942869045,5.070000000000001,5.070000000000001,13.0,0.39000000000000007,0,0,0,0,8410.394000186121,42.0519700009306,15254.433601149662,531.122188305235,56.07277953004474,141.33236560930922
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,1,23160826,legacy_count_br,1019,68,0.008021790999919176,0,False,32,0.16,490.63720343576637,490.63720343576637,0.0,29.409785638758052,29.409785638758052,60.0,57.0,0.49016309397930086,7.5075,7.5075,13.0,0.5775,0,0,0,0,8270.980740072207,41.354903700361035,14557.116237433791,695.2952378368882,72.38241980593065,260.3528894196022
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,2,23160923,wa_mcbr,1430,74,0.07818120799493045,168740,True,20,0.1,486.3245893862396,486.3245893862396,0.0,18.386523118331255,18.386523118331255,60.0,57.0,0.3064420519721876,4.745000000000001,4.745000000000001,13.0,0.3650000000000001,0,0,0,0,8370.177431449085,41.850887157245424,15067.424349676145,678.4114253088076,71.21748380718756,130.46014714544765
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,2,23160923,legacy_count_br,1252,68,0.010337874991819263,0,False,32,0.16,492.4354481643508,492.4354481643508,0.0,30.210035566663464,30.210035566663464,60.0,57.0,0.5035005927777244,7.67,7.67,13.0,0.59,0,0,0,0,8237.678678041453,41.18839339020727,14391.834417142803,791.433414921133,82.32553571261016,273.52527387425187
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,3,23161020,wa_mcbr,2437,66,0.13303266593720764,287566,True,21,0.105,487.50090536183853,487.50090536183853,0.0,19.338171681245797,19.338171681245797,60.0,57.0,0.32230286135409664,4.988750000000001,4.988750000000001,13.0,0.3837500000000001,0,0,0,0,8407.883420923637,42.03941710461819,15236.540156647645,636.5046476207496,63.816983221136006,138.89634874292267
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,3,23161020,legacy_count_br,978,64,0.0078052079770714045,0,False,33,0.165,494.9307014536014,494.9307014536014,0.0,31.046332788618667,31.046332788618667,60.0,57.0,0.5174388798103111,7.91375,7.91375,13.0,0.60875,0,0,0,0,8221.995760052107,41.109978800260535,14302.09688867224,875.4387912082963,87.78450521935954,288.0690891585465
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,4,23161117,wa_mcbr,1229,69,0.0677588750841096,145022,True,18,0.09,489.6339655357916,489.6339655357916,0.0,16.663462462751127,16.663462462751127,60.0,57.0,0.27772437437918546,4.2575,4.2575,13.0,0.3275,0,0,0,0,8465.961842274002,42.32980921137001,15506.430149454129,681.7518739988251,68.34163634040932,116.12825233458288
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,4,23161117,legacy_count_br,1201,68,0.00946900004055351,0,False,31,0.155,495.66692337061505,495.66692337061505,0.0,28.929155051427482,28.929155051427482,60.0,57.0,0.48215258419045803,7.410000000000002,7.410000000000002,13.0,0.5700000000000002,0,0,0,0,8309.555088255824,41.54777544127912,14715.81905791851,842.5577389644241,84.48573930677654,252.76768864276227
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,5,23161214,wa_mcbr,2063,74,0.10931466694455594,243434,True,19,0.095,488.36628007804154,488.36628007804154,0.0,18.134192059982702,18.134192059982702,60.0,57.0,0.30223653433304504,4.680000000000001,4.680000000000001,13.0,0.36000000000000004,0,0,0,0,8419.219434860574,42.09609717430287,15290.553280368407,693.7879153681256,71.22528254776056,128.28760360939552
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,5,23161214,legacy_count_br,1261,70,0.00998912495560944,0,False,33,0.165,495.83422876086235,495.83422876086235,0.0,31.40440257617995,31.40440257617995,60.0,57.0,0.5234067096029992,7.9625,7.9625,13.0,0.6125,0,0,0,0,8269.878758027196,41.349393790135984,14525.155505678147,816.9212432850487,83.50017206500821,294.55627269060113
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,6,23161311,wa_mcbr,1244,78,0.06567666702903807,146792,True,21,0.105,489.15249314832823,489.15249314832823,0.0,19.105065846390467,19.105065846390467,60.0,57.0,0.3184177641065078,4.940000000000001,4.940000000000001,13.0,0.3800000000000001,0,0,0,0,8438.483068028512,42.19241534014256,15373.36540146345,648.1144042912364,65.01911730718818,136.79359706649745
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,6,23161311,legacy_count_br,868,64,0.007321332930587232,0,False,33,0.165,496.1184780499014,496.1184780499014,0.0,30.928578294722676,30.928578294722676,60.0,57.0,0.5154763049120447,7.865,7.865,13.0,0.605,0,0,0,0,8264.323677652037,41.321618388260184,14496.417148549448,851.1105031372854,85.36813786211006,285.9706378335483
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,200,7,23161408,wa_mcbr,1343,58,0.06904816697351635,158474,True,19,0.095,488.54436352003256,488.54436352003256,0.0,17.658367778525427,17.658367778525427,60.0,57.0,0.29430612964209046,4.550000000000001,4.550000000000001,13.0,0.35000000000000003,0,0,0,0,8435.555320442494,42.17777660221247,15366.082958550629,673.3871838986383,67.52413424365292,124.26126044315295
