config_hash,task_pool_id,wireless_index,error_magnitude,q_error_sign,v_error_sign,protection,strategy_change_rate,true_public_objective_J,baseline_true_public_objective_J,objective_degradation_percent,updates,runtime_seconds,n_nodes,k_offload,offload_rate,decision_objective,public_objective_J,barrier_penalty,estimated_workload,true_workload,workload_capacity,workload_limit,workload_utilization,estimated_memory_gb,true_memory_gb,memory_available_gb,memory_utilization,estimated_workload_violation,estimated_memory_violation,true_workload_violation,true_memory_violation,total_end_to_end_delay_seconds,mean_end_to_end_delay_seconds,total_device_energy_j,mean_tx_time_ms_offloaded,mean_tx_energy_mj_offloaded,queue_delay_ms_per_offloaded_task
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,0.3,-1,1,no_margin,0.02,244.1333108804345,244.01301968738684,0.04929703882266526,995,0.04694229201413691,100,16,0.16,243.0310404380846,243.0310404380846,0.0,10.569306930693067,15.099009900990097,37.89473684210527,36.0,0.39844609460946084,4.9855,3.835,5.0,0.767,0,0,0,0,3956.182222212775,39.561822222127745,6664.643495389717,650.7985351151817,65.21846185726898,185.59035318322083
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,0.3,-1,1,fixed_margin,0.1,249.43684114455147,244.01301968738684,2.222759041346752,213,0.010444583022035658,100,14,0.14,248.8346046794924,248.8346046794924,0.0,10.292079207920791,13.366336633663362,37.89473684210527,36.0,0.3527227722772276,4.856637500000001,3.3962499999999998,5.0,0.6792499999999999,0,0,0,0,4098.245295139847,40.98245295139847,7316.048112137488,604.144954676327,60.579438391979735,156.2332695984703
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,0.3,-1,1,conservative_quantization,0.07,248.28063122830764,244.01301968738684,1.748927801634591,177,0.00885920797009021,100,13,0.13,247.74836966699928,247.74836966699928,0.0,8.9,12.128712871287126,37.89473684210527,36.0,0.3200632563256325,5.000000000000001,3.1037499999999993,5.0,0.6207499999999999,0,0,0,0,4086.8098162352653,40.86809816235265,7269.184158981524,601.5353714736605,60.3199216557085,137.681262008292
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,0.3,1,-1,no_margin,0.02,244.22420431654933,244.01301968738684,0.08654645946066493,1137,0.05732970801182091,100,12,0.12,244.8585636435443,244.8585636435443,0.0,14.801980198019798,11.386138613861382,37.89473684210527,36.0,0.30046754675467535,2.0361249999999997,2.9087499999999995,5.0,0.5817499999999999,0,0,0,0,4024.597867097962,40.24597867097962,6995.468196280504,555.7740306554714,55.68302337533668,127.38156084136027
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,0.3,1,-1,fixed_margin,0.02,244.22420431654933,244.01301968738684,0.08654645946066493,1093,0.055663042003288865,100,12,0.12,245.19572516571256,245.19572516571256,0.0,16.282178217821784,11.386138613861382,37.89473684210527,36.0,0.30046754675467535,2.2397375,2.9087499999999995,5.0,0.5817499999999999,0,0,0,0,4024.597867097962,40.24597867097962,6995.468196280504,555.7740306554714,55.68302337533668,127.38156084136027
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,0.3,1,-1,conservative_quantization,0.02,244.25786860799138,244.01301968738684,0.10034256406409113,696,0.03581112495157868,100,12,0.12,245.0052484436003,245.0052484436003,0.0,15.500000000000002,11.63366336633663,37.89473684210527,36.0,0.3069994499449944,2.6000000000000005,2.9412499999999993,5.0,0.5882499999999998,0,0,0,0,4016.2705687227162,40.16270568722716,6955.911616760032,591.7973191475304,59.30139666934089,130.75007441214402
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,0.3,1,1,no_margin,0.04,244.24008516522812,244.01301968738684,0.09305465672781729,696,0.03550312505103648,100,12,0.12,244.93395970990352,244.93395970990352,0.0,15.445544554455441,11.881188118811878,37.89473684210527,36.0,0.3135313531353134,3.8870000000000005,2.9899999999999993,5.0,0.5979999999999999,0,0,0,0,4017.0130035782513,40.17013003578251,6959.5016974444525,583.5676058798865,58.47478703760811,134.18269230769224
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,0.3,1,1,fixed_margin,0.04,244.31289993049745,244.01301968738684,0.12289518136974562,703,0.036234249942936,100,12,0.12,245.28442077966068,245.28442077966068,0.0,16.282178217821784,11.386138613861382,37.89473684210527,36.0,0.30046754675467535,4.1595125,2.9087499999999995,5.0,0.5817499999999999,0,0,0,0,4028.486860594224,40.284868605942236,7013.457036053669,546.5234886772394,54.75300447229529,127.38156084136027
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,0.3,1,1,conservative_quantization,0.02,244.22420431654933,244.01301968738684,0.08654645946066493,748,0.03444308403413743,100,12,0.12,244.9449020243009,244.9449020243009,0.0,15.200000000000003,11.386138613861382,37.89473684210527,36.0,0.30046754675467535,4.7,2.9087499999999995,5.0,0.5817499999999999,0,0,0,0,4024.597867097962,40.24597867097962,6995.468196280504,555.7740306554714,55.68302337533668,127.38156084136027
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.05,-1,-1,no_margin,0.02,244.76934577966227,244.78276695220654,-0.0054828911002914385,823,0.04180887504480779,100,15,0.15,244.5972603546552,244.5972603546552,0.0,13.403465346534654,14.108910891089105,37.89473684210527,36.0,0.37231848184818467,3.3962499999999993,3.5749999999999993,5.0,0.7149999999999999,0,0,0,0,4005.818997420744,40.05818997420744,6898.451532673799,566.3086680101472,56.76884491992857,168.29116003943466
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.05,-1,-1,fixed_margin,0.02,244.82299646059943,244.78276695220654,0.01643477965944317,690,0.035115125006996095,100,15,0.15,244.9805474876348,244.9805474876348,0.0,14.485148514851486,13.861386138613856,37.89473684210527,36.0,0.3657865786578656,3.6509687499999988,3.493749999999999,5.0,0.6987499999999998,0,0,0,0,4014.992721836463,40.14992721836463,6941.615043500494,541.9923837780775,54.33623336629261,164.18907198612303
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.05,-1,-1,conservative_quantization,0.0,244.78276695220654,244.78276695220654,0.0,784,0.040001834044232965,100,15,0.15,244.8567866483892,244.8567866483892,0.0,14.400000000000002,14.108910891089105,37.89473684210527,36.0,0.37231848184818467,4.2,3.5749999999999993,5.0,0.7149999999999999,0,0,0,0,4008.1126623757364,40.08112662375736,6909.240850412809,559.2196650096374,56.05669418723579,168.29116003943466
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.05,-1,1,no_margin,0.02,244.76934577966227,244.78276695220654,-0.0054828911002914385,823,0.041462874971330166,100,15,0.15,244.5972603546552,244.5972603546552,0.0,13.403465346534654,14.108910891089105,37.89473684210527,36.0,0.37231848184818467,3.7537500000000006,3.5749999999999993,5.0,0.7149999999999999,0,0,0,0,4005.818997420744,40.05818997420744,6898.451532673799,566.3086680101472,56.76884491992857,168.29116003943466
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.05,-1,1,fixed_margin,0.02,244.82299646059943,244.78276695220654,0.01643477965944317,690,0.03521679202094674,100,15,0.15,244.9805474876348,244.9805474876348,0.0,14.485148514851486,13.861386138613856,37.89473684210527,36.0,0.3657865786578656,4.035281250000001,3.493749999999999,5.0,0.6987499999999998,0,0,0,0,4014.992721836463,40.14992721836463,6941.615043500494,541.9923837780775,54.33623336629261,164.18907198612303
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.05,-1,1,conservative_quantization,0.0,244.78276695220654,244.78276695220654,0.0,784,0.039296875009313226,100,15,0.15,244.8567866483892,244.8567866483892,0.0,14.400000000000002,14.108910891089105,37.89473684210527,36.0,0.37231848184818467,4.699999999999999,3.5749999999999993,5.0,0.7149999999999999,0,0,0,0,4008.1126623757364,40.08112662375736,6909.240850412809,559.2196650096374,56.05669418723579,168.29116003943466
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.05,1,-1,no_margin,0.02,244.82299646059943,244.78276695220654,0.01643477965944317,690,0.035604750039055943,100,15,0.15,244.99857297290401,244.99857297290401,0.0,14.554455445544555,13.861386138613856,37.89473684210527,36.0,0.3657865786578656,3.3190624999999994,3.493749999999999,5.0,0.6987499999999998,0,0,0,0,4014.992721836463,40.14992721836463,6941.615043500494,541.9923837780775,54.33623336629261,164.18907198612303
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.05,1,-1,fixed_margin,0.01,244.91280208097174,244.78276695220654,0.05312266479551225,690,0.038964166888035834,100,14,0.14,245.37198916855098,245.37198916855098,0.0,14.866336633663368,12.871287128712867,37.89473684210527,36.0,0.3396589658965895,3.396249999999999,3.249999999999999,5.0,0.6499999999999998,0,0,0,0,4032.1636755570444,40.321636755570445,7024.33016370597,520.2417151325134,52.154550426494204,148.59225322782163
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.05,1,-1,conservative_quantization,0.01,244.83018996554398,244.78276695220654,0.019373509797238106,690,0.034974750014953315,100,14,0.14,245.09818145027734,245.09818145027734,0.0,14.300000000000002,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.9000000000000004,3.3312499999999994,5.0,0.6662499999999999,0,0,0,0,4022.960993102191,40.22960993102191,6981.164614253403,544.8392005222936,54.61530381442019,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.05,1,1,no_margin,0.02,244.82299646059943,244.78276695220654,0.01643477965944317,690,0.03498487500473857,100,15,0.15,244.99857297290401,244.99857297290401,0.0,14.554455445544555,13.861386138613856,37.89473684210527,36.0,0.3657865786578656,3.6684375000000005,3.493749999999999,5.0,0.6987499999999998,0,0,0,0,4014.992721836463,40.14992721836463,6941.615043500494,541.9923837780775,54.33623336629261,164.18907198612303
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.05,1,1,fixed_margin,0.01,244.91280208097174,244.78276695220654,0.05312266479551225,690,0.03515004098881036,100,14,0.14,245.37198916855098,245.37198916855098,0.0,14.866336633663368,12.871287128712867,37.89473684210527,36.0,0.3396589658965895,3.75375,3.249999999999999,5.0,0.6499999999999998,0,0,0,0,4032.1636755570444,40.321636755570445,7024.33016370597,520.2417151325134,52.154550426494204,148.59225322782163
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.05,1,1,conservative_quantization,0.01,244.83018996554398,244.78276695220654,0.019373509797238106,690,0.03463216603267938,100,14,0.14,245.09818145027734,245.09818145027734,0.0,14.300000000000002,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,4.3999999999999995,3.3312499999999994,5.0,0.6662499999999999,0,0,0,0,4022.960993102191,40.22960993102191,6981.164614253403,544.8392005222936,54.61530381442019,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.1,-1,-1,no_margin,0.03,244.8648073671545,244.78276695220654,0.03351560077918908,689,0.03524062503129244,100,16,0.16,244.46652068480057,244.46652068480057,0.0,13.366336633663366,14.85148514851485,37.89473684210527,36.0,0.39191419141914186,3.3637499999999996,3.7375,5.0,0.7474999999999999,0,0,0,0,3987.3116127658977,39.873116127658975,6808.563998297249,600.8496106230085,60.24989357801181,181.1261872455902
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.1,-1,-1,fixed_margin,0.0,244.78276695220654,244.78276695220654,0.0,784,0.03937254101037979,100,15,0.15,244.74753808251128,244.74753808251128,0.0,13.967821782178216,14.108910891089105,37.89473684210527,36.0,0.37231848184818467,3.5392499999999996,3.5749999999999993,5.0,0.7149999999999999,0,0,0,0,4008.1126623757364,40.08112662375736,6909.240850412809,559.2196650096374,56.05669418723579,168.29116003943466
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.1,-1,-1,conservative_quantization,0.03,244.8648073671545,244.78276695220654,0.03351560077918908,689,0.03535412496421486,100,16,0.16,244.5517437769244,244.5517437769244,0.0,13.700000000000001,14.85148514851485,37.89473684210527,36.0,0.39191419141914186,4.300000000000001,3.7375,5.0,0.7474999999999999,0,0,0,0,3987.3116127658977,39.873116127658975,6808.563998297249,600.8496106230085,60.24989357801181,181.1261872455902
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.1,-1,1,no_margin,0.03,244.8648073671545,244.78276695220654,0.03351560077918908,689,0.03616812499240041,100,16,0.16,244.46652068480057,244.46652068480057,0.0,13.366336633663366,14.85148514851485,37.89473684210527,36.0,0.39191419141914186,4.11125,3.7375,5.0,0.7474999999999999,0,0,0,0,3987.3116127658977,39.873116127658975,6808.563998297249,600.8496106230085,60.24989357801181,181.1261872455902
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.1,-1,1,fixed_margin,0.0,244.78276695220654,244.78276695220654,0.0,784,0.041719374945387244,100,15,0.15,244.74753808251128,244.74753808251128,0.0,13.967821782178216,14.108910891089105,37.89473684210527,36.0,0.37231848184818467,4.32575,3.5749999999999993,5.0,0.7149999999999999,0,0,0,0,4008.1126623757364,40.08112662375736,6909.240850412809,559.2196650096374,56.05669418723579,168.29116003943466
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.1,-1,1,conservative_quantization,0.03,244.8648073671545,244.78276695220654,0.03351560077918908,689,0.032941582961939275,100,16,0.16,244.5517437769244,244.5517437769244,0.0,13.700000000000001,14.85148514851485,37.89473684210527,36.0,0.39191419141914186,4.9,3.7375,5.0,0.7474999999999999,0,0,0,0,3987.3116127658977,39.873116127658975,6808.563998297249,600.8496106230085,60.24989357801181,181.1261872455902
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.1,1,-1,no_margin,0.03,244.80315432800938,244.78276695220654,0.008328762705268947,887,0.045004499959759414,100,14,0.14,245.10245569966798,245.10245569966798,0.0,14.43069306930693,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,2.998125,3.3312499999999994,5.0,0.6662499999999999,0,0,0,0,4022.934014658443,40.229340146584434,6981.16190497027,542.9121688260324,54.42178359069445,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.1,1,-1,fixed_margin,0.03,244.80659259887784,244.78276695220654,0.009733383999189042,689,0.03484083293005824,100,14,0.14,245.47631423372903,245.47631423372903,0.0,15.873762376237629,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.2979374999999997,3.3312499999999994,5.0,0.6662499999999999,0,0,0,0,4012.2957882744186,40.12295788274419,6930.8184152628455,583.0388556814306,58.45823306041871,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.1,1,-1,conservative_quantization,0.01,244.83018996554398,244.78276695220654,0.019373509797238106,823,0.04118862503673881,100,14,0.14,245.27004911894133,245.27004911894133,0.0,15.0,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.7,3.3312499999999994,5.0,0.6662499999999999,0,0,0,0,4022.960993102191,40.22960993102191,6981.164614253403,544.8392005222936,54.61530381442019,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.1,1,1,no_margin,0.01,244.83018996554398,244.78276695220654,0.019373509797238106,690,0.034873709082603455,100,14,0.14,245.12949133720258,245.12949133720258,0.0,14.43069306930693,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.664375,3.3312499999999994,5.0,0.6662499999999999,0,0,0,0,4022.960993102191,40.22960993102191,6981.164614253403,544.8392005222936,54.61530381442019,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.1,1,1,fixed_margin,0.03,244.80659259887784,244.78276695220654,0.009733383999189042,689,0.0348575001116842,100,14,0.14,245.47631423372903,245.47631423372903,0.0,15.873762376237629,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,4.030812500000001,3.3312499999999994,5.0,0.6662499999999999,0,0,0,0,4012.2957882744186,40.12295788274419,6930.8184152628455,583.0388556814306,58.45823306041871,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.1,1,1,conservative_quantization,0.01,244.83018996554398,244.78276695220654,0.019373509797238106,823,0.041768250055611134,100,14,0.14,245.27004911894133,245.27004911894133,0.0,15.0,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,4.3999999999999995,3.3312499999999994,5.0,0.6662499999999999,0,0,0,0,4022.960993102191,40.22960993102191,6981.164614253403,544.8392005222936,54.61530381442019,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.2,-1,-1,no_margin,0.01,244.8131158040441,244.78276695220654,0.012398279591091521,690,0.037134791957214475,100,16,0.16,244.03528904693573,244.03528904693573,0.0,12.07920792079208,15.099009900990097,37.89473684210527,36.0,0.39844609460946084,3.055,3.81875,5.0,0.76375,0,0,0,0,3991.061805236758,39.91061805236758,6826.53149807204,580.7724741141642,58.218629502489975,185.59035318322083
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.2,-1,-1,fixed_margin,0.01,244.8131158040441,244.78276695220654,0.012398279591091521,690,0.038084665895439684,100,16,0.16,244.32351090530432,244.32351090530432,0.0,13.287128712871288,15.099009900990097,37.89473684210527,36.0,0.39844609460946084,3.360500000000001,3.81875,5.0,0.76375,0,0,0,0,3991.061805236758,39.91061805236758,6826.53149807204,580.7724741141642,58.218629502489975,185.59035318322083
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.2,-1,-1,conservative_quantization,0.01,244.8131158040441,244.78276695220654,0.012398279591091521,690,0.03712954092770815,100,16,0.16,244.06289178359188,244.06289178359188,0.0,12.200000000000001,15.099009900990097,37.89473684210527,36.0,0.39844609460946084,3.4000000000000004,3.81875,5.0,0.76375,0,0,0,0,3991.061805236758,39.91061805236758,6826.53149807204,580.7724741141642,58.218629502489975,185.59035318322083
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.2,-1,1,no_margin,0.01,244.8131158040441,244.78276695220654,0.012398279591091521,690,0.039365083910524845,100,16,0.16,244.03528904693573,244.03528904693573,0.0,12.07920792079208,15.099009900990097,37.89473684210527,36.0,0.39844609460946084,4.5825,3.81875,5.0,0.76375,0,0,0,0,3991.061805236758,39.91061805236758,6826.53149807204,580.7724741141642,58.218629502489975,185.59035318322083
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.2,-1,1,fixed_margin,0.03,244.8648073671545,244.78276695220654,0.03351560077918908,689,0.03586329205427319,100,16,0.16,244.39258182210665,244.39258182210665,0.0,13.06930693069307,14.85148514851485,37.89473684210527,36.0,0.39191419141914186,4.9335,3.7375,5.0,0.7474999999999999,0,0,0,0,3987.3116127658977,39.873116127658975,6808.563998297249,600.8496106230085,60.24989357801181,181.1261872455902
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.2,-1,1,conservative_quantization,0.05,245.39895373862848,244.78276695220654,0.2517280093260177,684,0.03273791598621756,100,16,0.16,244.6745932792844,244.6745932792844,0.0,12.0,14.85148514851485,37.89473684210527,36.0,0.39191419141914186,4.9,3.7375,5.0,0.7474999999999999,0,0,0,0,3997.7257311238436,39.97725731123844,6855.365415735748,601.7320079946401,60.33848348427343,181.1261872455902
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.2,1,-1,no_margin,0.05,244.87104998969957,244.78276695220654,0.03606587121807681,759,0.038685542065650225,100,14,0.14,245.47883643893903,245.47883643893903,0.0,15.445544554455443,12.871287128712869,37.89473684210527,36.0,0.33965896589658956,2.6,3.2499999999999996,5.0,0.6499999999999999,0,0,0,0,4019.20008144866,40.1920008144866,6963.194172698554,565.6992788193351,56.72662132535239,148.5922532278217
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.2,1,-1,fixed_margin,0.02,245.1165076813038,244.78276695220654,0.13634159514277416,690,0.035259915981441736,100,13,0.13,245.92689619481732,245.92689619481732,0.0,15.683168316831681,11.88118811881188,37.89473684210527,36.0,0.31353135313531344,2.6455000000000006,3.0062499999999996,5.0,0.60125,0,0,0,0,4050.9685745375355,40.50968574537536,7114.244006582508,494.1691951950374,49.538967885170244,134.18269230769226
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.2,1,-1,conservative_quantization,0.03,244.80659259887784,244.78276695220654,0.009733383999189042,689,0.035881708026863635,100,14,0.14,245.48349905776817,245.48349905776817,0.0,15.9,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.000000000000001,3.3312499999999994,5.0,0.6662499999999999,0,0,0,0,4012.2957882744186,40.12295788274419,6930.8184152628455,583.0388556814306,58.45823306041871,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.2,1,1,no_margin,0.03,244.88576644343706,244.78276695220654,0.04207791770350826,690,0.03458908305037767,100,14,0.14,245.49355289267652,245.49355289267652,0.0,15.445544554455443,12.871287128712867,37.89473684210527,36.0,0.3396589658965895,3.9,3.249999999999999,5.0,0.6499999999999998,0,0,0,0,4032.1366971132966,40.32136697113297,7024.327454422838,518.314683436252,51.96103020276848,148.59225322782163
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.2,1,1,fixed_margin,0.02,245.1165076813038,244.78276695220654,0.13634159514277416,690,0.03466816700529307,100,13,0.13,245.92689619481732,245.92689619481732,0.0,15.683168316831681,11.88118811881188,37.89473684210527,36.0,0.31353135313531344,3.96825,3.0062499999999996,5.0,0.60125,0,0,0,0,4050.9685745375355,40.50968574537536,7114.244006582508,494.1691951950374,49.538967885170244,134.18269230769226
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.2,1,1,conservative_quantization,0.03,244.80315432800938,244.78276695220654,0.008328762705268947,689,0.03481154202017933,100,14,0.14,245.4800607868997,245.4800607868997,0.0,15.900000000000002,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,4.3999999999999995,3.3312499999999994,5.0,0.6662499999999999,0,0,0,0,4022.934014658443,40.229340146584434,6981.16190497027,542.9121688260324,54.42178359069445,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.3,-1,-1,no_margin,0.02,244.99959888373206,244.78276695220654,0.08858137124001668,779,0.038958084071055055,100,17,0.17,243.66102356891955,243.66102356891955,0.0,11.26237623762376,16.08910891089109,37.89473684210527,36.0,0.424573707370737,2.8437499999999996,4.0625,5.0,0.8125,0,0,0,0,3963.525289639933,39.63525289639933,6693.487807947417,638.2035874452356,63.98870278922278,204.4605090213884
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.3,-1,-1,fixed_margin,0.02,244.99959888373206,244.78276695220654,0.08858137124001668,759,0.0378112921025604,100,17,0.17,243.92804354037688,243.92804354037688,0.0,12.388613861386139,16.08910891089109,37.89473684210527,36.0,0.424573707370737,3.128125,4.0625,5.0,0.8125,0,0,0,0,3963.525289639933,39.63525289639933,6693.487807947417,638.2035874452356,63.98870278922278,204.4605090213884
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.3,-1,-1,conservative_quantization,0.02,244.99959888373206,244.78276695220654,0.08858137124001668,689,0.03877550002653152,100,17,0.17,243.78561371564479,243.78561371564479,0.0,11.8,16.08910891089109,37.89473684210527,36.0,0.424573707370737,3.6000000000000005,4.0625,5.0,0.8125,0,0,0,0,3963.525289639933,39.63525289639933,6693.487807947417,638.2035874452356,63.98870278922278,204.4605090213884
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.3,-1,1,no_margin,0.05,245.39895373862848,244.78276695220654,0.2517280093260177,417,0.019469790975563228,100,16,0.16,244.33315759659328,244.33315759659328,0.0,10.396039603960393,14.85148514851485,37.89473684210527,36.0,0.39191419141914186,4.858750000000001,3.7375,5.0,0.7474999999999999,0,0,0,0,3997.7257311238436,39.97725731123844,6855.365415735748,601.7320079946401,60.33848348427343,181.1261872455902
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.3,-1,1,fixed_margin,0.08,246.3580800216074,244.78276695220654,0.6435555447857327,395,0.01908745802938938,100,15,0.15,245.71282666618697,245.71282666618697,0.0,10.292079207920791,13.366336633663362,37.89473684210527,36.0,0.3527227722772276,4.879875000000001,3.412499999999999,5.0,0.6824999999999999,0,0,0,0,4040.08533620285,40.4008533620285,7053.256732479639,569.4558105915213,57.11549864258546,156.2332695984703
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.3,-1,1,conservative_quantization,0.18,250.17896504014738,244.78276695220654,2.2044844721419588,100,0.005584416911005974,100,13,0.13,249.69448438641402,249.69448438641402,0.0,8.3,11.386138613861384,37.89473684210527,36.0,0.30046754675467535,4.800000000000001,2.9087499999999995,5.0,0.5817499999999999,0,0,0,0,4161.667605236391,41.61667605236391,7614.603436455297,462.4342265733554,46.41818886896723,127.38156084136027
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.3,1,-1,no_margin,0.04,244.96499400389845,244.78276695220654,0.07444439572312295,690,0.03425416606478393,100,13,0.13,245.7867604864001,245.7867604864001,0.0,16.089108910891085,12.376237623762373,37.89473684210527,36.0,0.32659515951595147,2.195375,3.1362499999999995,5.0,0.6272499999999999,0,0,0,0,4037.136656852622,40.37136656852622,7049.49171110204,530.8028244496643,53.20854631075685,141.24770267510715
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.3,1,-1,fixed_margin,0.08,245.37237056827482,244.78276695220654,0.24086810661119507,967,0.04952941706869751,100,11,0.11,246.1820729259986,246.1820729259986,0.0,15.574257425742577,10.891089108910888,37.89473684210527,36.0,0.2874037403740373,2.1396375,2.7787499999999996,5.0,0.55575,0,0,0,0,4011.663530387338,40.11663530387338,6930.835208299932,757.6729670394534,75.92802726644224,120.82979544577378
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,0.3,1,-1,conservative_quantization,0.05,245.17638026603444,244.78276695220654,0.160801072203237,698,0.03608404204715043,100,12,0.12,245.94652951473176,245.94652951473176,0.0,15.600000000000001,11.63366336633663,37.89473684210527,36.0,0.3069994499449944,2.7000000000000006,2.97375,5.0,0.59475,0,0,0,0,4005.0282303340105,40.050282303340104,6898.467552930511,721.6024534220268,72.29607754260962,130.75007441214402
