gmt_create,predict_type,predict_status,exec_time_seconds,groupId,prompt_length,negative_prompt_length,num_images_per_prompt,num_inference_steps,checkpoint_model_version_id,num_lora,source_row,source_date,task_pool_id,task_index,task_uid
2024-12-03 19:01:35,TXT_2_IMG,SUCCEED,21.0,G3243,51.0,26.0,8.0,30.0,M0002,0,19461,2024-12-03,4,69,pool04-task069
2024-12-03 19:06:47,TXT_2_IMG,SUCCEED,123.0,G0529,31.0,0.0,4.0,30.0,M0003,1,19468,2024-12-03,4,70,pool04-task070
2024-12-03 19:09:52,TXT_2_IMG,SUCCEED,7.0,G3260,48.0,26.0,1.0,30.0,M0002,0,19474,2024-12-03,4,71,pool04-task071
2024-12-03 19:47:00,TXT_2_IMG,SUCCEED,42.0,G3195,82.0,0.0,1.0,40.0,M0001,0,19511,2024-12-03,4,72,pool04-task072
2024-12-03 19:49:57,TXT_2_IMG,SUCCEED,106.0,G0529,32.0,0.0,4.0,30.0,M0003,1,19515,2024-12-03,4,73,pool04-task073
2024-12-03 20:06:05,TXT_2_IMG,SUCCEED,25.0,G2115,45.0,38.0,2.0,28.0,M0010,1,19524,2024-12-03,4,74,pool04-task074
2024-12-03 20:41:52,TXT_2_IMG,SUCCEED,14.0,G3284,41.0,26.0,1.0,30.0,M0002,0,19562,2024-12-03,4,75,pool04-task075
2024-12-03 20:54:17,TXT_2_IMG,SUCCEED,15.0,G1058,81.0,26.0,1.0,30.0,M0002,0,19610,2024-12-03,4,76,pool04-task076
2024-12-03 20:57:49,IMG_2_IMG,SUCCEED,26.0,G3295,18.0,26.0,1.0,30.0,M0004,0,19623,2024-12-03,4,77,pool04-task077
2024-12-03 21:01:18,TXT_2_IMG,SUCCEED,24.0,G3273,38.0,26.0,1.0,30.0,M0010,0,19640,2024-12-03,4,78,pool04-task078
2024-12-03 21:18:14,TXT_2_IMG,SUCCEED,17.0,G3306,50.0,26.0,1.0,30.0,M0031,0,19681,2024-12-03,4,79,pool04-task079
2024-12-03 21:19:24,TXT_2_IMG,SUCCEED,16.0,G3306,42.0,26.0,1.0,30.0,M0002,0,19687,2024-12-03,4,80,pool04-task080
2024-12-03 21:39:46,TXT_2_IMG,SUCCEED,21.0,G2958,41.0,26.0,8.0,30.0,M0002,0,19758,2024-12-03,4,81,pool04-task081
2024-12-03 22:39:59,IMG_2_IMG,SUCCEED,35.0,G1322,24.0,0.0,8.0,30.0,M0001,1,20075,2024-12-03,4,82,pool04-task082
2024-12-03 22:43:10,INPAINTING,SUCCEED,22.0,G1391,2.0,0.0,4.0,30.0,M0001,0,20095,2024-12-03,4,83,pool04-task083
2024-12-03 22:56:18,IMG_2_IMG,SUCCEED,25.0,G3372,42.0,26.0,1.0,30.0,M0026,0,20162,2024-12-03,4,84,pool04-task084
2024-12-03 23:00:35,IMG_2_IMG,SUCCEED,17.0,G3372,49.0,26.0,1.0,30.0,M0026,0,20187,2024-12-03,4,85,pool04-task085
2024-12-03 23:09:55,TXT_2_IMG,SUCCEED,88.0,G1946,74.0,0.0,4.0,30.0,M0003,1,20219,2024-12-03,4,86,pool04-task086
2024-12-03 23:12:07,TXT_2_IMG,SUCCEED,31.0,G3384,40.0,26.0,1.0,30.0,M0016,0,20224,2024-12-03,4,87,pool04-task087
2024-12-03 23:14:33,TXT_2_IMG,SUCCEED,27.0,G3383,65.0,26.0,4.0,30.0,M0000,0,20236,2024-12-03,4,88,pool04-task088
2024-12-03 23:18:05,TXT_2_IMG,SUCCEED,17.0,G3387,63.0,26.0,1.0,30.0,M0002,0,20262,2024-12-03,4,89,pool04-task089
2024-12-03 23:20:20,TXT_2_IMG,SUCCEED,27.0,G3390,309.0,26.0,1.0,30.0,M0004,0,20277,2024-12-03,4,90,pool04-task090
2024-12-03 23:35:52,TXT_2_IMG,SUCCEED,16.0,G3404,60.0,26.0,1.0,30.0,M0002,0,20364,2024-12-03,4,91,pool04-task091
2024-12-03 23:37:21,TXT_2_IMG,SUCCEED,20.0,G3071,47.0,26.0,8.0,30.0,M0002,0,20370,2024-12-03,4,92,pool04-task092
2024-12-03 23:43:01,TXT_2_IMG,SUCCEED,14.0,G3401,46.0,26.0,1.0,30.0,M0010,0,20392,2024-12-03,4,93,pool04-task093
2024-12-03 23:46:30,TXT_2_IMG,SUCCEED,16.0,G3407,77.0,26.0,4.0,30.0,M0002,0,20411,2024-12-03,4,94,pool04-task094
2024-12-03 23:49:47,TXT_2_IMG,SUCCEED,28.0,G3407,87.0,26.0,4.0,30.0,M0002,0,20430,2024-12-03,4,95,pool04-task095
2024-12-03 23:53:00,TXT_2_IMG,SUCCEED,57.0,G1349,3.0,0.0,1.0,30.0,M0001,0,20450,2024-12-03,4,96,pool04-task096
2024-12-03 23:55:08,TXT_2_IMG,SUCCEED,106.0,G0146,44.0,0.0,8.0,30.0,M0003,1,20468,2024-12-03,4,97,pool04-task097
2024-12-03 23:55:11,TXT_2_IMG,SUCCEED,25.0,G3418,48.0,26.0,1.0,30.0,M0006,0,20469,2024-12-03,4,98,pool04-task098
2024-12-03 23:59:56,TXT_2_IMG,SUCCEED,20.0,G3418,69.0,26.0,1.0,30.0,M0016,0,20491,2024-12-03,4,99,pool04-task099
