gmt_create,predict_type,predict_status,exec_time_seconds,groupId,prompt_length,negative_prompt_length,num_images_per_prompt,num_inference_steps,checkpoint_model_version_id,num_lora,source_row,source_date,task_pool_id,task_index,task_uid
2024-11-20 03:07:58,TXT_2_IMG,SUCCEED,20.0,G0222,62.0,26.0,1.0,30.0,M0000,0,1053,2024-11-20,1,14,pool01-task014
2024-11-20 03:08:25,TXT_2_IMG,SUCCEED,20.0,G0222,65.0,26.0,1.0,30.0,M0016,0,1054,2024-11-20,1,15,pool01-task015
2024-11-20 03:09:06,TXT_2_IMG,SUCCEED,33.0,G0223,72.0,26.0,4.0,30.0,M0002,0,1057,2024-11-20,1,16,pool01-task016
2024-11-20 03:55:19,TXT_2_IMG,SUCCEED,21.0,G0224,65.0,26.0,8.0,30.0,M0010,0,1094,2024-11-20,1,17,pool01-task017
2024-11-20 05:07:18,IMG_2_IMG,SUCCEED,46.0,G0226,18.0,26.0,1.0,30.0,M0004,0,1102,2024-11-20,1,18,pool01-task018
2024-11-20 08:44:55,TXT_2_IMG,SUCCEED,50.0,G0112,3.0,0.0,4.0,30.0,M0003,0,1112,2024-11-20,1,19,pool01-task019
2024-11-20 08:46:11,TXT_2_IMG,SUCCEED,34.0,G0112,2.0,0.0,4.0,30.0,M0001,0,1114,2024-11-20,1,20,pool01-task020
2024-11-20 16:55:27,TXT_2_IMG,SUCCEED,49.0,G0125,34.0,0.0,8.0,30.0,M0001,1,1134,2024-11-20,1,21,pool01-task021
2024-11-20 17:31:21,TXT_2_IMG,SUCCEED,24.0,G0239,61.0,26.0,8.0,30.0,M0010,0,1189,2024-11-20,1,22,pool01-task022
2024-11-20 17:32:09,TXT_2_IMG,SUCCEED,21.0,G0239,57.0,26.0,8.0,30.0,M0010,0,1193,2024-11-20,1,23,pool01-task023
2024-11-20 17:33:00,TXT_2_IMG,SUCCEED,19.0,G0239,50.0,26.0,8.0,30.0,M0010,0,1196,2024-11-20,1,24,pool01-task024
2024-11-20 17:38:18,TXT_2_IMG,SUCCEED,16.0,G0256,52.0,26.0,1.0,30.0,M0002,0,1203,2024-11-20,1,25,pool01-task025
2024-11-20 17:39:23,TXT_2_IMG,SUCCEED,47.0,G0235,13.0,0.0,4.0,30.0,M0003,1,1205,2024-11-20,1,26,pool01-task026
2024-11-20 17:53:07,IMG_2_IMG,SUCCEED,13.0,G0261,5.0,26.0,1.0,30.0,M0009,0,1219,2024-11-20,1,27,pool01-task027
2024-11-20 17:54:09,IMG_2_IMG,SUCCEED,20.0,G0261,5.0,26.0,1.0,30.0,M0009,0,1223,2024-11-20,1,28,pool01-task028
2024-11-20 17:59:11,TXT_2_IMG,SUCCEED,25.0,G0220,56.0,26.0,8.0,30.0,M0016,0,1231,2024-11-20,1,29,pool01-task029
2024-11-20 18:00:03,INPAINTING,SUCCEED,15.0,G0261,14.0,26.0,4.0,30.0,M0009,0,1233,2024-11-20,1,30,pool01-task030
2024-11-20 18:06:29,TXT_2_IMG,SUCCEED,23.0,G0264,82.0,26.0,8.0,30.0,M0033,0,1250,2024-11-20,1,31,pool01-task031
2024-11-20 18:11:54,TXT_2_IMG,SUCCEED,16.0,G0266,52.0,26.0,8.0,30.0,M0032,0,1262,2024-11-20,1,32,pool01-task032
2024-11-20 18:12:37,TXT_2_IMG,SUCCEED,18.0,G0269,34.0,26.0,1.0,30.0,M0016,0,1264,2024-11-20,1,33,pool01-task033
2024-11-20 18:12:44,TXT_2_IMG,SUCCEED,23.0,G0266,52.0,26.0,8.0,30.0,M0032,0,1265,2024-11-20,1,34,pool01-task034
2024-11-20 18:24:57,TXT_2_IMG,SUCCEED,33.0,G0263,17.0,0.0,1.0,25.0,M0001,0,1303,2024-11-20,1,35,pool01-task035
2024-11-20 18:27:21,IMG_2_IMG,SUCCEED,27.0,G0278,14.0,26.0,1.0,30.0,M0011,0,1308,2024-11-20,1,36,pool01-task036
2024-11-20 18:28:56,TXT_2_IMG,SUCCEED,16.0,G0280,58.0,26.0,8.0,30.0,M0006,0,1315,2024-11-20,1,37,pool01-task037
2024-11-20 18:29:35,IMG_2_IMG,SUCCEED,19.0,G0144,10.0,26.0,1.0,30.0,M0004,0,1319,2024-11-20,1,38,pool01-task038
2024-11-20 18:30:41,IMG_2_IMG,SUCCEED,19.0,G0278,34.0,26.0,1.0,30.0,M0004,0,1325,2024-11-20,1,39,pool01-task039
2024-11-20 18:31:33,IMG_2_IMG,SUCCEED,27.0,G0278,36.0,26.0,1.0,30.0,M0004,2,1330,2024-11-20,1,40,pool01-task040
2024-11-20 18:32:24,IMG_2_IMG,SUCCEED,33.0,G0278,34.0,26.0,1.0,30.0,M0011,0,1333,2024-11-20,1,41,pool01-task041
2024-11-20 18:33:23,IMG_2_IMG,SUCCEED,16.0,G0278,32.0,26.0,1.0,30.0,M0011,0,1337,2024-11-20,1,42,pool01-task042
2024-11-20 18:33:37,TXT_2_IMG,SUCCEED,20.0,G0282,50.0,26.0,1.0,30.0,M0000,0,1338,2024-11-20,1,43,pool01-task043
2024-11-20 18:34:43,TXT_2_IMG,SUCCEED,29.0,G0280,32.0,26.0,1.0,30.0,M0004,0,1341,2024-11-20,1,44,pool01-task044
2024-11-20 18:35:02,IMG_2_IMG,SUCCEED,13.0,G0144,36.0,26.0,1.0,30.0,M0004,0,1343,2024-11-20,1,45,pool01-task045
2024-11-20 18:44:37,TXT_2_IMG,SUCCEED,24.0,G0095,65.0,0.0,1.0,30.0,M0031,0,1373,2024-11-20,1,46,pool01-task046
2024-11-20 18:46:31,TXT_2_IMG,SUCCEED,18.0,G0264,89.0,26.0,8.0,30.0,M0021,0,1378,2024-11-20,1,47,pool01-task047
2024-11-20 18:46:37,TXT_2_IMG,SUCCEED,27.0,G0095,116.0,0.0,1.0,30.0,M0031,0,1379,2024-11-20,1,48,pool01-task048
2024-11-20 18:47:38,TXT_2_IMG,SUCCEED,23.0,G0095,116.0,0.0,1.0,30.0,M0025,0,1382,2024-11-20,1,49,pool01-task049
2024-11-20 18:48:19,INPAINTING,SUCCEED,60.0,G0285,7.0,31.0,1.0,35.0,M0037,1,1384,2024-11-20,1,50,pool01-task050
2024-11-20 18:48:29,TXT_2_IMG,SUCCEED,17.0,G0264,93.0,26.0,8.0,30.0,M0021,0,1385,2024-11-20,1,51,pool01-task051
2024-11-20 18:55:10,TXT_2_IMG,SUCCEED,63.0,G0235,12.0,0.0,4.0,30.0,M0003,1,1404,2024-11-20,1,52,pool01-task052
2024-11-20 19:01:07,TXT_2_IMG,SUCCEED,31.0,G0288,65.0,26.0,1.0,30.0,M0002,0,1420,2024-11-20,1,53,pool01-task053
2024-11-20 20:42:04,TXT_2_IMG,SUCCEED,15.0,G0292,42.0,26.0,1.0,30.0,M0000,0,1435,2024-11-20,1,54,pool01-task054
2024-11-20 20:47:44,TXT_2_IMG,SUCCEED,22.0,G0293,46.0,26.0,1.0,30.0,M0012,0,1442,2024-11-20,1,55,pool01-task055
2024-11-20 20:56:19,IMG_2_IMG,SUCCEED,35.0,G0298,18.0,26.0,1.0,30.0,M0004,0,1452,2024-11-20,1,56,pool01-task056
2024-11-20 21:00:49,TXT_2_IMG,SUCCEED,23.0,G0264,89.0,0.0,8.0,30.0,M0027,0,1463,2024-11-20,1,57,pool01-task057
2024-11-20 21:01:51,IMG_2_IMG,SUCCEED,15.0,G0275,2.0,0.0,1.0,30.0,M0003,1,1466,2024-11-20,1,58,pool01-task058
2024-11-20 21:01:59,TXT_2_IMG,SUCCEED,13.0,G0299,6.0,26.0,1.0,30.0,M0015,0,1467,2024-11-20,1,59,pool01-task059
2024-11-20 21:02:33,TXT_2_IMG,SUCCEED,28.0,G0297,100.0,22.0,8.0,30.0,M0007,0,1468,2024-11-20,1,60,pool01-task060
2024-11-20 21:11:30,TXT_2_IMG,SUCCEED,25.0,G0297,103.0,22.0,8.0,100.0,M0024,1,1488,2024-11-20,1,61,pool01-task061
2024-11-20 21:15:22,IMG_2_IMG,SUCCEED,30.0,G0305,11.0,26.0,2.0,30.0,M0004,0,1503,2024-11-20,1,62,pool01-task062
2024-11-20 21:15:45,TXT_2_IMG,SUCCEED,16.0,G0264,127.0,0.0,8.0,30.0,M0024,0,1504,2024-11-20,1,63,pool01-task063
2024-11-20 21:16:45,TXT_2_IMG,SUCCEED,19.0,G0306,53.0,26.0,1.0,30.0,M0002,0,1509,2024-11-20,1,64,pool01-task064
2024-11-20 21:20:52,TXT_2_IMG,SUCCEED,16.0,G0309,45.0,26.0,1.0,30.0,M0010,0,1526,2024-11-20,1,65,pool01-task065
2024-11-20 21:21:43,TXT_2_IMG,SUCCEED,22.0,G0310,53.0,26.0,1.0,30.0,M0010,0,1528,2024-11-20,1,66,pool01-task066
2024-11-20 21:26:57,TXT_2_IMG,SUCCEED,20.0,G0264,138.0,0.0,8.0,30.0,M0027,1,1545,2024-11-20,1,67,pool01-task067
2024-11-20 21:28:41,TXT_2_IMG,SUCCEED,28.0,G0315,59.0,26.0,1.0,30.0,M0002,0,1552,2024-11-20,1,68,pool01-task068
2024-11-20 21:31:43,TXT_2_IMG,SUCCEED,28.0,G0302,60.0,26.0,8.0,30.0,M0002,0,1562,2024-11-20,1,69,pool01-task069
2024-11-20 21:37:44,TXT_2_IMG,SUCCEED,28.0,G0318,46.0,26.0,1.0,30.0,M0002,0,1574,2024-11-20,1,70,pool01-task070
2024-11-20 21:43:46,TXT_2_IMG,SUCCEED,36.0,G0327,221.0,26.0,1.0,30.0,M0002,0,1591,2024-11-20,1,71,pool01-task071
2024-11-20 21:47:59,TXT_2_IMG,SUCCEED,42.0,G0235,16.0,0.0,4.0,30.0,M0003,1,1616,2024-11-20,1,72,pool01-task072
2024-11-20 21:56:06,IMG_2_IMG,SUCCEED,51.0,G0235,16.0,0.0,4.0,30.0,M0003,1,1645,2024-11-20,1,73,pool01-task073
2024-11-20 21:58:04,IMG_2_IMG,SUCCEED,65.0,G0235,16.0,0.0,4.0,30.0,M0003,1,1646,2024-11-20,1,74,pool01-task074
2024-11-20 22:01:40,TXT_2_IMG,SUCCEED,8.0,G0298,59.0,26.0,1.0,30.0,M0002,0,1650,2024-11-20,1,75,pool01-task075
2024-11-20 22:10:59,IMG_2_IMG,SUCCEED,32.0,G0342,6.0,26.0,8.0,30.0,M0027,1,1661,2024-11-20,1,76,pool01-task076
2024-11-20 22:26:43,TXT_2_IMG,SUCCEED,66.0,G0235,14.0,0.0,4.0,30.0,M0003,1,1707,2024-11-20,1,77,pool01-task077
2024-11-20 22:30:28,TXT_2_IMG,SUCCEED,25.0,G0359,55.0,26.0,1.0,30.0,M0000,0,1730,2024-11-20,1,78,pool01-task078
2024-11-20 22:37:14,TXT_2_IMG,SUCCEED,10.0,G0364,112.0,26.0,1.0,30.0,M0004,0,1750,2024-11-20,1,79,pool01-task079
2024-11-20 22:39:12,TXT_2_IMG,SUCCEED,31.0,G0363,35.0,26.0,8.0,30.0,M0006,0,1756,2024-11-20,1,80,pool01-task080
2024-11-20 22:46:21,TXT_2_IMG,SUCCEED,16.0,G0368,30.0,26.0,1.0,30.0,M0004,0,1767,2024-11-20,1,81,pool01-task081
2024-11-20 22:50:27,TXT_2_IMG,SUCCEED,19.0,G0371,42.0,26.0,1.0,30.0,M0002,0,1773,2024-11-20,1,82,pool01-task082
2024-11-20 22:51:23,TXT_2_IMG,SUCCEED,18.0,G0371,52.0,26.0,1.0,30.0,M0002,0,1775,2024-11-20,1,83,pool01-task083
2024-11-20 22:56:49,TXT_2_IMG,SUCCEED,26.0,G0363,56.0,26.0,8.0,30.0,M0006,0,1789,2024-11-20,1,84,pool01-task084
2024-11-20 23:05:01,TXT_2_IMG,SUCCEED,24.0,G0380,52.0,26.0,4.0,30.0,M0000,0,1809,2024-11-20,1,85,pool01-task085
2024-11-20 23:07:42,TXT_2_IMG,SUCCEED,28.0,G0381,28.0,0.0,4.0,30.0,M0019,0,1820,2024-11-20,1,86,pool01-task086
2024-11-20 23:09:38,TXT_2_IMG,SUCCEED,26.0,G0385,63.0,26.0,4.0,30.0,M0002,0,1825,2024-11-20,1,87,pool01-task087
2024-11-20 23:11:52,IMG_2_IMG,SUCCEED,10.0,G0386,18.0,26.0,1.0,30.0,M0004,0,1834,2024-11-20,1,88,pool01-task088
2024-11-20 23:15:34,TXT_2_IMG,SUCCEED,10.0,G0384,9.0,26.0,1.0,30.0,M0016,0,1854,2024-11-20,1,89,pool01-task089
2024-11-20 23:24:07,TXT_2_IMG,SUCCEED,29.0,G0398,107.0,26.0,1.0,30.0,M0010,0,1882,2024-11-20,1,90,pool01-task090
2024-11-20 23:25:17,TXT_2_IMG,SUCCEED,43.0,G0394,16.0,26.0,1.0,40.0,M0001,0,1888,2024-11-20,1,91,pool01-task091
2024-11-20 23:25:38,IMG_2_IMG,SUCCEED,64.0,G0393,3.0,0.0,2.0,30.0,M0004,0,1891,2024-11-20,1,92,pool01-task092
2024-11-20 23:26:21,TXT_2_IMG,SUCCEED,21.0,G0396,53.0,26.0,1.0,30.0,M0002,0,1894,2024-11-20,1,93,pool01-task093
2024-11-20 23:29:09,TXT_2_IMG,SUCCEED,12.0,G0402,44.0,26.0,1.0,30.0,M0010,0,1901,2024-11-20,1,94,pool01-task094
2024-11-20 23:31:23,TXT_2_IMG,SUCCEED,17.0,G0403,62.0,26.0,1.0,30.0,M0002,0,1909,2024-11-20,1,95,pool01-task095
2024-11-20 23:32:38,TXT_2_IMG,SUCCEED,23.0,G0373,53.0,26.0,2.0,30.0,M0000,0,1913,2024-11-20,1,96,pool01-task096
2024-11-20 23:58:00,IMG_2_IMG,SUCCEED,23.0,G0424,39.0,26.0,1.0,30.0,M0004,0,1996,2024-11-20,1,97,pool01-task097
2024-11-20 23:59:11,IMG_2_IMG,SUCCEED,34.0,G0424,39.0,26.0,1.0,30.0,M0045,0,2004,2024-11-20,1,98,pool01-task098
2024-11-20 23:59:18,TXT_2_IMG,SUCCEED,18.0,G0423,54.0,26.0,1.0,30.0,M0011,0,2005,2024-11-20,1,99,pool01-task099
