gmt_create,predict_type,predict_status,exec_time_seconds,groupId,prompt_length,negative_prompt_length,num_images_per_prompt,num_inference_steps,checkpoint_model_version_id,num_lora,source_row,source_date,task_pool_id,task_index,task_uid
2024-11-25 22:31:45,TXT_2_IMG,SUCCEED,56.0,G0250,28.0,0.0,1.0,30.0,M0003,1,7817,2024-11-25,2,74,pool02-task074
2024-11-25 22:35:02,TXT_2_IMG,SUCCEED,21.0,G1394,75.0,26.0,1.0,30.0,M0000,0,7836,2024-11-25,2,75,pool02-task075
2024-11-25 22:36:08,TXT_2_IMG,SUCCEED,27.0,G0977,54.0,26.0,8.0,30.0,M0040,4,7841,2024-11-25,2,76,pool02-task076
2024-11-25 22:36:13,TXT_2_IMG,SUCCEED,22.0,G1394,51.0,26.0,1.0,30.0,M0010,0,7842,2024-11-25,2,77,pool02-task077
2024-11-25 22:36:17,IMG_2_IMG,SUCCEED,12.0,G1397,20.0,26.0,1.0,30.0,M0034,0,7843,2024-11-25,2,78,pool02-task078
2024-11-25 22:37:07,IMG_2_IMG,SUCCEED,13.0,G1397,20.0,26.0,1.0,30.0,M0043,0,7851,2024-11-25,2,79,pool02-task079
2024-11-25 22:38:12,IMG_2_IMG,SUCCEED,11.0,G1373,9.0,26.0,1.0,30.0,M0023,0,7858,2024-11-25,2,80,pool02-task080
2024-11-25 22:40:29,IMG_2_IMG,SUCCEED,19.0,G1397,27.0,26.0,1.0,30.0,M0012,0,7869,2024-11-25,2,81,pool02-task081
2024-11-25 22:52:19,TXT_2_IMG,SUCCEED,26.0,G0264,13.0,26.0,4.0,30.0,M0026,0,7916,2024-11-25,2,82,pool02-task082
2024-11-25 22:59:55,IMG_2_IMG,SUCCEED,6.0,G1397,72.0,26.0,1.0,30.0,M0034,0,7939,2024-11-25,2,83,pool02-task083
2024-11-25 23:01:23,IMG_2_IMG,SUCCEED,5.0,G1397,57.0,26.0,1.0,30.0,M0034,0,7943,2024-11-25,2,84,pool02-task084
2024-11-25 23:02:35,IMG_2_IMG,SUCCEED,11.0,G1397,57.0,26.0,1.0,30.0,M0032,0,7946,2024-11-25,2,85,pool02-task085
2024-11-25 23:11:10,TXT_2_IMG,SUCCEED,20.0,G0264,1.0,26.0,4.0,30.0,M0026,0,7973,2024-11-25,2,86,pool02-task086
2024-11-25 23:15:55,TXT_2_IMG,SUCCEED,27.0,G1411,58.0,26.0,1.0,30.0,M0000,0,7981,2024-11-25,2,87,pool02-task087
2024-11-25 23:18:55,IMG_2_IMG,SUCCEED,15.0,G1397,56.0,26.0,1.0,30.0,M0032,0,7993,2024-11-25,2,88,pool02-task088
2024-11-25 23:20:32,IMG_2_IMG,SUCCEED,8.0,G1397,24.0,26.0,1.0,30.0,M0034,0,7998,2024-11-25,2,89,pool02-task089
2024-11-25 23:23:35,TXT_2_IMG,SUCCEED,18.0,G0264,3.0,26.0,4.0,30.0,M0026,0,8006,2024-11-25,2,90,pool02-task090
2024-11-25 23:27:14,TXT_2_IMG,SUCCEED,18.0,G0264,1.0,26.0,4.0,30.0,M0026,0,8015,2024-11-25,2,91,pool02-task091
2024-11-25 23:29:59,TXT_2_IMG,SUCCEED,22.0,G0264,2.0,26.0,4.0,30.0,M0026,0,8024,2024-11-25,2,92,pool02-task092
2024-11-25 23:30:59,TXT_2_IMG,SUCCEED,19.0,G0605,34.0,28.0,1.0,30.0,M0004,0,8026,2024-11-25,2,93,pool02-task093
2024-11-25 23:31:40,TXT_2_IMG,SUCCEED,29.0,G1409,50.0,28.0,8.0,30.0,M0025,0,8029,2024-11-25,2,94,pool02-task094
2024-11-25 23:40:08,TXT_2_IMG,SUCCEED,23.0,G1424,67.0,26.0,1.0,30.0,M0002,0,8062,2024-11-25,2,95,pool02-task095
2024-11-25 23:43:14,TXT_2_IMG,SUCCEED,17.0,G0264,9.0,26.0,4.0,30.0,M0026,0,8074,2024-11-25,2,96,pool02-task096
2024-11-25 23:50:40,TXT_2_IMG,SUCCEED,25.0,G1434,63.0,26.0,2.0,44.0,M0051,1,8106,2024-11-25,2,97,pool02-task097
2024-11-25 23:52:32,IMG_2_IMG,SUCCEED,24.0,G1435,4.0,28.0,1.0,30.0,M0016,0,8114,2024-11-25,2,98,pool02-task098
2024-11-25 23:57:06,IMG_2_IMG,SUCCEED,18.0,G1435,2.0,28.0,1.0,30.0,M0012,0,8141,2024-11-25,2,99,pool02-task099
