config_hash,task_pool_id,wireless_index,wireless_seed,workload_capacity_fraction,memory_available_gb_config,memory_mode,quantized_objective,continuous_objective_of_quantized_strategy,k_offload,delta_q,delta_v_gb,states_created,states_pruned,pruning_rate,peak_live_states,peak_python_memory_mb,runtime_seconds,claim
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,0.6,1.5,hard,236.04776975828065,236.03367824544293,5,0.1,0.1,4166,3700,0.8881421027364378,57,0.016790390014648438,0.16570612497162074,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,0.6,2.0,hard,234.5639966732226,234.53532254385715,7,0.1,0.1,6368,5551,0.8717022613065326,76,0.020582199096679688,0.2274299580603838,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,0.6,3.0,hard,232.6966431199739,232.6288175092653,10,0.1,0.1,16523,13232,0.800823095079586,152,0.03683662414550781,0.5357780829071999,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,0.6,5.0,hard,231.8467159522694,231.70858767642514,14,0.1,0.1,48571,34075,0.7015503077968335,265,0.05735206604003906,1.4326973329298198,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,0.6,13.0,hard,231.8467159522694,231.70858767642514,14,0.1,0.1,308138,177648,0.5765209094626433,518,0.11681556701660156,7.81695054192096,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,0.8,1.5,hard,235.9989853166971,235.98910004361414,5,0.1,0.1,4166,3700,0.8881421027364378,57,0.016790390014648438,0.16204891598317772,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,0.8,2.0,hard,234.46004299643997,234.44052601105054,7,0.1,0.1,6368,5551,0.8717022613065326,76,0.020582199096679688,0.23054033296648413,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,0.8,3.0,hard,232.4261702980379,232.3828641073906,10,0.1,0.1,16523,13232,0.800823095079586,152,0.03683662414550781,0.5384897500043735,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,0.8,5.0,hard,231.02851517998278,230.916381889289,16,0.1,0.1,48571,34075,0.7015503077968335,265,0.05735206604003906,1.4083237909944728,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,0.8,13.0,hard,231.02851517998278,230.916381889289,16,0.1,0.1,376115,212963,0.5662177791367002,518,0.12267112731933594,9.197604625020176,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,1.0,1.5,hard,235.97128355446895,235.96367826332744,5,0.1,0.1,4166,3700,0.8881421027364378,57,0.016790390014648438,0.15793066599871963,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,1.0,2.0,hard,234.40244116810663,234.38767837582245,7,0.1,0.1,6368,5551,0.8717022613065326,76,0.020582199096679688,0.22230429097544402,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,1.0,3.0,hard,232.2837572063537,232.25211616443283,10,0.1,0.1,16523,13232,0.800823095079586,152,0.03683662414550781,0.5301141659729183,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,1.0,5.0,hard,230.51836430675783,230.4305420752899,17,0.1,0.1,48571,34075,0.7015503077968335,265,0.05735206604003906,1.4095559159759432,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,6,20271311,1.0,13.0,hard,230.51836430675783,230.4305420752899,17,0.1,0.1,376115,212963,0.5662177791367002,518,0.12267112731933594,9.201662708073854,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.2,1.5,hard,235.1244106338216,235.0694328462095,5,0.1,0.1,3993,3263,0.8171800651139494,53,0.015520095825195312,0.15200633299537003,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.2,2.0,hard,234.34582124121772,234.15658044559396,7,0.1,0.1,6396,5131,0.8022201375859912,73,0.020788192749023438,0.2167877919273451,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.2,3.0,hard,234.34582124121772,234.15658044559396,7,0.1,0.1,17821,13535,0.7594972223780933,115,0.029180526733398438,0.5238694170257077,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.2,5.0,hard,234.34582124121772,234.15658044559396,7,0.1,0.1,32388,23839,0.7360442139063851,167,0.04026222229003906,0.9192815000424162,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.2,13.0,hard,234.34582124121772,234.15658044559396,7,0.1,0.1,32388,23839,0.7360442139063851,167,0.04087257385253906,0.9770533749833703,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.4,1.5,hard,234.68675970100085,234.6698586231367,5,0.1,0.1,3993,3263,0.8171800651139494,53,0.015520095825195312,0.1512370000127703,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.4,2.0,hard,233.1816132619036,233.1410710350968,7,0.1,0.1,6396,5131,0.8022201375859912,73,0.02076244354248047,0.21941616700496525,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.4,3.0,hard,231.88428673824106,231.7564728992338,10,0.1,0.1,17821,13535,0.7594972223780933,115,0.029180526733398438,0.528878542012535,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.4,5.0,hard,231.74501584939577,231.57642700554854,11,0.1,0.1,55391,39342,0.7102597894964886,262,0.06153297424316406,1.5066975830122828,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.4,13.0,hard,231.74501584939577,231.57642700554854,11,0.1,0.1,169743,110598,0.6515614782347431,445,0.10904979705810547,4.4686389999696985,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.6,1.5,hard,234.58118661793344,234.57138102540637,5,0.1,0.1,3993,3263,0.8171800651139494,53,0.015550613403320312,0.15180433297064155,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.6,2.0,hard,232.94347823516566,232.92151101015764,7,0.1,0.1,6396,5131,0.8022201375859912,73,0.020841598510742188,0.2204608339816332,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.6,3.0,hard,231.2140315554449,231.1540956433365,10,0.1,0.1,17821,13535,0.7594972223780933,115,0.029211044311523438,0.5324576660059392,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.6,5.0,hard,230.37495431380373,230.23682603795942,14,0.1,0.1,55391,39342,0.7102597894964886,262,0.06156349182128906,1.511983499978669,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.6,13.0,hard,230.37495431380373,230.23682603795942,14,0.1,0.1,369911,225947,0.6108144932159357,630,0.2653827667236328,9.426898541045375,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.8,1.5,hard,234.5336871996292,234.52680282357758,5,0.1,0.1,3993,3263,0.8171800651139494,53,0.015550613403320312,0.15061495907139033,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.8,2.0,hard,232.84168005579676,232.82671447735103,7,0.1,0.1,6396,5131,0.8022201375859912,73,0.020841598510742188,0.22116791608277708,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.8,3.0,hard,230.9565056705861,230.91801236113778,10,0.1,0.1,17821,13535,0.7594972223780933,115,0.029211044311523438,0.5371714161010459,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.8,5.0,hard,229.54458961159327,229.4324563208995,16,0.1,0.1,55391,39342,0.7102597894964886,262,0.06156349182128906,1.5029405419481918,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,0.8,13.0,hard,229.54458961159327,229.4324563208995,16,0.1,0.1,460750,276305,0.5996852957135106,640,0.28193092346191406,11.64310058299452,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,1.0,1.5,hard,234.5066800703651,234.50138104329088,5,0.1,0.1,3993,3263,0.8171800651139494,53,0.015550613403320312,0.152144749998115,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,1.0,2.0,hard,232.78457178643293,232.77462592729958,7,0.1,0.1,6396,5131,0.8022201375859912,73,0.020841598510742188,0.22042849997524172,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,1.0,3.0,hard,230.8202278727623,230.79201592139984,10,0.1,0.1,17821,13535,0.7594972223780933,115,0.029188156127929688,0.5315927499905229,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,1.0,5.0,hard,229.0536013842663,228.9657791527984,17,0.1,0.1,55391,39342,0.7102597894964886,262,0.06156349182128906,1.5059755420079455,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,7,20271408,1.0,13.0,hard,229.0536013842663,228.9657791527984,17,0.1,0.1,460750,276305,0.5996852957135106,640,0.28193092346191406,11.648930291994475,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.2,1.5,hard,236.0382074028506,235.92490040036023,6,0.1,0.1,3156,2528,0.8010139416983524,47,0.015035629272460938,0.11933354195207357,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.2,2.0,hard,235.82898060012667,235.5916777969785,7,0.1,0.1,4922,3716,0.7549776513612353,81,0.022684097290039062,0.19088462507352233,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.2,3.0,hard,235.82898060012667,235.5916777969785,7,0.1,0.1,13981,9492,0.6789213933195051,191,0.04435920715332031,0.4812159159919247,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.2,5.0,hard,235.82898060012667,235.5916777969785,7,0.1,0.1,25352,16171,0.6378589460397601,274,0.06104469299316406,0.8765775830252096,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.2,13.0,hard,235.82898060012667,235.5916777969785,7,0.1,0.1,25352,16171,0.6378589460397601,274,0.06165504455566406,0.8899078750982881,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.4,1.5,hard,235.33453641649626,235.30587968276203,6,0.1,0.1,3156,2528,0.8010139416983524,47,0.015035629272460938,0.1190450000576675,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.4,2.0,hard,234.51148025868065,234.46255704620646,7,0.1,0.1,4922,3716,0.7549776513612353,81,0.022706985473632812,0.18131262494716793,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.4,3.0,hard,233.50300154899222,233.375187709985,10,0.1,0.1,13981,9492,0.6789213933195051,191,0.04433631896972656,0.4798086250666529,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.4,5.0,hard,233.41194105390784,233.2433522100606,11,0.1,0.1,43656,26675,0.6110271211288254,389,0.08191490173339844,1.3972191250650212,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.4,13.0,hard,233.41194105390784,233.2433522100606,11,0.1,0.1,122066,72500,0.5939409827470384,429,0.08882713317871094,3.7546020839363337,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.6,1.5,hard,235.17601741043822,235.15986148724696,6,0.1,0.1,3156,2528,0.8010139416983524,47,0.015066146850585938,0.12594520905986428,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.6,2.0,hard,234.25571750028507,234.2295130624102,7,0.1,0.1,4922,3716,0.7549776513612353,81,0.022737503051757812,0.18134825001470745,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.6,3.0,hard,232.83274636619606,232.77281045408768,10,0.1,0.1,13981,9492,0.6789213933195051,191,0.04436683654785156,0.4820604999549687,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.6,5.0,hard,232.12288643344283,231.98475815759855,14,0.1,0.1,43656,26675,0.6110271211288254,389,0.08194541931152344,1.3953668749891222,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.6,13.0,hard,232.12288643344283,231.98475815759855,14,0.1,0.1,237076,140879,0.5942356037726299,459,0.09837150573730469,6.911646042019129,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.8,1.5,hard,235.10624242456663,235.09504389446815,6,0.1,0.1,3156,2528,0.8010139416983524,47,0.015066146850585938,0.11923945799935609,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.8,2.0,hard,234.14738613858685,234.12962167954873,7,0.1,0.1,4922,3716,0.7549776513612353,81,0.022737503051757812,0.19029075000435114,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.8,3.0,hard,232.520718093468,232.47068320861422,11,0.1,0.1,13981,9492,0.6789213933195051,191,0.04436683654785156,0.4880377920344472,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.8,5.0,hard,231.40202185092838,231.30669427836798,15,0.1,0.1,43656,26675,0.6110271211288254,389,0.08194541931152344,1.433155709062703,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,0.8,13.0,hard,231.40202185092838,231.30669427836798,15,0.1,0.1,286066,169193,0.5914474282158663,459,0.10483741760253906,8.483999749994837,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,1.0,1.5,hard,235.0669868420287,235.0584294417288,6,0.1,0.1,3156,2528,0.8010139416983524,47,0.015066146850585938,0.12494541704654694,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,1.0,2.0,hard,234.08752970335001,234.07412247618092,7,0.1,0.1,4922,3716,0.7549776513612353,81,0.022737503051757812,0.187884374987334,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,1.0,3.0,hard,232.35244780512562,232.3160990379031,11,0.1,0.1,13981,9492,0.6789213933195051,191,0.04436683654785156,0.49755195900797844,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,1.0,5.0,hard,230.9546298233083,230.8785259899167,16,0.1,0.1,43656,26675,0.6110271211288254,389,0.08194541931152344,1.4280419999267906,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,8,20271505,1.0,13.0,hard,230.9546298233083,230.8785259899167,16,0.1,0.1,286066,169193,0.5914474282158663,459,0.10483741760253906,8.335623375023715,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.2,1.5,hard,236.9386244329333,236.83843878189137,5,0.1,0.1,3301,2492,0.7549227506816116,56,0.016866683959960938,0.1509527089074254,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.2,2.0,hard,236.2572359328214,236.0199331296733,7,0.1,0.1,5825,4254,0.7303004291845494,91,0.024667739868164062,0.2243942089844495,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.2,3.0,hard,236.2572359328214,236.0199331296733,7,0.1,0.1,17967,12010,0.6684477096899872,178,0.04268455505371094,0.6057192500447854,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.2,5.0,hard,236.2572359328214,236.0199331296733,7,0.1,0.1,32820,21164,0.6448507007921999,232,0.05365943908691406,1.0161052499897778,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.2,13.0,hard,236.2572359328214,236.0199331296733,7,0.1,0.1,32820,21164,0.6448507007921999,232,0.05426979064941406,1.071973167010583,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.4,1.5,hard,236.42810047413346,236.39879413776293,5,0.1,0.1,3301,2492,0.7549227506816116,56,0.016866683959960938,0.1487348749069497,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.4,2.0,hard,234.93939981342334,234.8904766009492,7,0.1,0.1,5825,4254,0.7303004291845494,91,0.024644851684570312,0.22719474998302758,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.4,3.0,hard,233.4649986398538,233.34439131104196,10,0.1,0.1,17967,12010,0.6684477096899872,178,0.04263877868652344,0.5924187919590622,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.4,5.0,hard,233.27961788489708,233.0578001230025,12,0.1,0.1,56231,35227,0.6264693852145614,307,0.06824684143066406,1.592385625001043,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.4,13.0,hard,233.27961788489708,233.0578001230025,12,0.1,0.1,157514,92464,0.5870208362431276,434,0.09112358093261719,4.219492082949728,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.6,1.5,hard,236.3096589156919,236.2928568891317,5,0.1,0.1,3301,2492,0.7549227506816116,56,0.016897201538085938,0.1490718339337036,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.6,2.0,hard,234.68363705502776,234.65743261715295,7,0.1,0.1,5825,4254,0.7303004291845494,91,0.024675369262695312,0.22700212500058115,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.6,3.0,hard,232.7439314245794,232.6801396279806,10,0.1,0.1,17967,12010,0.6684477096899872,178,0.04266929626464844,0.5964363330276683,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.6,5.0,hard,231.7370838564799,231.57699789777882,15,0.1,0.1,56231,35227,0.6264693852145614,307,0.06827735900878906,1.6027972500305623,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.6,13.0,hard,231.7370838564799,231.57699789777882,15,0.1,0.1,321341,179823,0.5596017937331371,536,0.14530372619628906,8.119386125006713,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.8,1.5,hard,236.25694215268612,236.2452084121028,5,0.1,0.1,3301,2492,0.7549227506816116,56,0.01684856414794922,0.14933158305939287,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.8,2.0,hard,234.57530569332954,234.55754123429148,7,0.1,0.1,5825,4254,0.7303004291845494,91,0.024675369262695312,0.23270266701001674,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.8,3.0,hard,232.46458812636814,232.42405371211711,10,0.1,0.1,17967,12010,0.6684477096899872,178,0.04266929626464844,0.5935454579303041,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.8,5.0,hard,230.82870967670428,230.72214849066884,16,0.1,0.1,56231,35227,0.6264693852145614,307,0.06827735900878906,1.6041635419242084,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,0.8,13.0,hard,230.82870967670428,230.72214849066884,16,0.1,0.1,390546,215877,0.5527569095573889,536,0.1596202850341797,10.227494457969442,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,1.0,1.5,hard,236.22712497904033,236.21812062199785,5,0.1,0.1,3301,2492,0.7549227506816116,56,0.016897201538085938,0.1555057920049876,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,1.0,2.0,hard,234.5154492580927,234.50204203092366,7,0.1,0.1,5825,4254,0.7303004291845494,91,0.024675369262695312,0.23012345796450973,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,1.0,3.0,hard,232.318002039188,232.28846161191188,10,0.1,0.1,17967,12010,0.6684477096899872,178,0.04266929626464844,0.6060995000880212,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,1.0,5.0,hard,230.27438102598668,230.19096254186417,17,0.1,0.1,56231,35227,0.6264693852145614,307,0.06822872161865234,1.658995959092863,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,9,20271602,1.0,13.0,hard,230.27438102598668,230.19096254186417,17,0.1,0.1,390546,215877,0.5527569095573889,536,0.1596202850341797,9.868781958008185,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,0,20280729,0.2,1.5,hard,250.62704981248083,250.55803485635758,5,0.1,0.1,6154,4898,0.7959051023724407,92,0.023740768432617188,0.21859295899048448,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,0,20280729,0.2,2.0,hard,249.85312541909315,249.70355469041664,6,0.1,0.1,13163,10597,0.805059636860898,131,0.031061172485351562,0.4159824170637876,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,0,20280729,0.2,3.0,hard,249.6270779011374,249.43482417042873,7,0.1,0.1,35092,28672,0.8170523196170068,190,0.04456901550292969,0.9694032920524478,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,0,20280729,0.2,5.0,hard,249.6270779011374,249.43482417042873,7,0.1,0.1,54628,44974,0.8232774401405872,214,0.05004310607910156,1.4516880830051377,quantized_global_optimum_not_continuous_global_optimum
